Ratio,Run,Phase,Tree,Metric,Value
70,19,Delete,WAVL Tree,Path,4828
70,20,Insert,RB Tree,Rotations,5860
70,20,Insert,WAVL Tree,Rotations,7004
70,20,Insert,RB Tree,Path,10304
70,20,Insert,WAVL Tree,Path,17925
70,20,Delete,RB Tree,Rotations,2567
70,20,Delete,WAVL Tree,Rotations,2409
70,20,Delete,RB Tree,Path,4382
70,20,Delete,WAVL Tree,Path,4952
70,21,Insert,RB Tree,Rotations,5789
70,21,Insert,WAVL Tree,Rotations,6962
70,21,Insert,RB Tree,Path,10200
70,21,Insert,WAVL Tree,Path,17883
70,21,Delete,RB Tree,Rotations,2599
70,21,Delete,WAVL Tree,Rotations,2544
70,21,Delete,RB Tree,Path,4385
70,21,Delete,WAVL Tree,Path,4927
70,22,Insert,RB Tree,Rotations,5774
70,22,Insert,WAVL Tree,Rotations,6991
70,22,Insert,RB Tree,Path,10290
70,22,Insert,WAVL Tree,Path,17908
70,22,Delete,RB Tree,Rotations,2685
70,22,Delete,WAVL Tree,Rotations,2539
70,22,Delete,RB Tree,Path,4470
70,22,Delete,WAVL Tree,Path,4882
70,23,Insert,RB Tree,Rotations,5865
70,23,Insert,WAVL Tree,Rotations,7012
70,23,Insert,RB Tree,Path,10248
70,23,Insert,WAVL Tree,Path,17831
70,23,Delete,RB Tree,Rotations,2564
70,23,Delete,WAVL Tree,Rotations,2500
70,23,Delete,RB Tree,Path,4358
70,23,Delete,WAVL Tree,Path,4805
70,24,Insert,RB Tree,Rotations,5794
70,24,Insert,WAVL Tree,Rotations,6998
70,24,Insert,RB Tree,Path,10264
70,24,Insert,WAVL Tree,Path,17812
70,24,Delete,RB Tree,Rotations,2588
70,24,Delete,WAVL Tree,Rotations,2552
70,24,Delete,RB Tree,Path,4420
70,24,Delete,WAVL Tree,Path,4848
70,25,Insert,RB Tree,Rotations,5825
70,25,Insert,WAVL Tree,Rotations,6932
70,25,Insert,RB Tree,Path,10266
70,25,Insert,WAVL Tree,Path,17800
70,25,Delete,RB Tree,Rotations,2618
70,25,Delete,WAVL Tree,Rotations,2529
70,25,Delete,RB Tree,Path,4359
70,25,Delete,WAVL Tree,Path,4886
70,26,Insert,RB Tree,Rotations,5576
70,26,Insert,WAVL Tree,Rotations,6792
70,26,Insert,RB Tree,Path,10356
70,26,Insert,WAVL Tree,Path,17780
70,26,Delete,RB Tree,Rotations,2645
70,26,Delete,WAVL Tree,Rotations,2518
70,26,Delete,RB Tree,Path,4474
70,26,Delete,WAVL Tree,Path,4788
70,27,Insert,RB Tree,Rotations,5810
70,27,Insert,WAVL Tree,Rotations,6933
70,27,Insert,RB Tree,Path,10252
70,27,Insert,WAVL Tree,Path,17849
70,27,Delete,RB Tree,Rotations,2599
70,27,Delete,WAVL Tree,Rotations,2498
70,27,Delete,RB Tree,Path,4386
70,27,Delete,WAVL Tree,Path,4848
70,28,Insert,RB Tree,Rotations,5846
70,28,Insert,WAVL Tree,Rotations,6896
70,28,Insert,RB Tree,Path,10302
70,28,Insert,WAVL Tree,Path,17842
70,28,Delete,RB Tree,Rotations,2553
70,28,Delete,WAVL Tree,Rotations,2583
70,28,Delete,RB Tree,Path,4337
70,28,Delete,WAVL Tree,Path,4916
70,29,Insert,RB Tree,Rotations,5857
70,29,Insert,WAVL Tree,Rotations,6984
70,29,Insert,RB Tree,Path,10190
70,29,Insert,WAVL Tree,Path,17848
70,29,Delete,RB Tree,Rotations,2652
70,29,Delete,WAVL Tree,Rotations,2579
70,29,Delete,RB Tree,Path,4379
70,29,Delete,WAVL Tree,Path,4837
70,30,Insert,RB Tree,Rotations,5834
70,30,Insert,WAVL Tree,Rotations,6957
70,30,Insert,RB Tree,Path,10246
70,30,Insert,WAVL Tree,Path,17743
70,30,Delete,RB Tree,Rotations,2596
70,30,Delete,WAVL Tree,Rotations,2500
70,30,Delete,RB Tree,Path,4393
70,30,Delete,WAVL Tree,Path,4865
70,31,Insert,RB Tree,Rotations,5784
70,31,Insert,WAVL Tree,Rotations,7033
70,31,Insert,RB Tree,Path,10268
70,31,Insert,WAVL Tree,Path,17880
70,31,Delete,RB Tree,Rotations,2533
70,31,Delete,WAVL Tree,Rotations,2557
70,31,Delete,RB Tree,Path,4369
70,31,Delete,WAVL Tree,Path,4810
70,32,Insert,RB Tree,Rotations,5923
70,32,Insert,WAVL Tree,Rotations,6974
70,32,Insert,RB Tree,Path,10284
70,32,Insert,WAVL Tree,Path,17889
70,32,Delete,RB Tree,Rotations,2539
70,32,Delete,WAVL Tree,Rotations,2470
70,32,Delete,RB Tree,Path,4364
70,32,Delete,WAVL Tree,Path,4908
70,33,Insert,RB Tree,Rotations,5869
70,33,Insert,WAVL Tree,Rotations,7030
70,33,Insert,RB Tree,Path,10146
70,33,Insert,WAVL Tree,Path,17869
70,33,Delete,RB Tree,Rotations,2616
70,33,Delete,WAVL Tree,Rotations,2549
70,33,Delete,RB Tree,Path,4311
70,33,Delete,WAVL Tree,Path,4856
70,34,Insert,RB Tree,Rotations,5832
70,34,Insert,WAVL Tree,Rotations,6965
70,34,Insert,RB Tree,Path,10324
70,34,Insert,WAVL Tree,Path,17928
70,34,Delete,RB Tree,Rotations,2608
70,34,Delete,WAVL Tree,Rotations,2519
70,34,Delete,RB Tree,Path,4448
70,34,Delete,WAVL Tree,Path,4929
70,35,Insert,RB Tree,Rotations,5734
70,35,Insert,WAVL Tree,Rotations,6964
70,35,Insert,RB Tree,Path,10200
70,35,Insert,WAVL Tree,Path,17771
70,35,Delete,RB Tree,Rotations,2616
70,35,Delete,WAVL Tree,Rotations,2501
70,35,Delete,RB Tree,Path,4365
70,35,Delete,WAVL Tree,Path,4772
70,36,Insert,RB Tree,Rotations,5771
70,36,Insert,WAVL Tree,Rotations,6959
70,36,Insert,RB Tree,Path,10196
70,36,Insert,WAVL Tree,Path,17917
70,36,Delete,RB Tree,Rotations,2602
70,36,Delete,WAVL Tree,Rotations,2492
70,36,Delete,RB Tree,Path,4319
70,36,Delete,WAVL Tree,Path,4910
70,37,Insert,RB Tree,Rotations,5868
70,37,Insert,WAVL Tree,Rotations,6995
70,37,Insert,RB Tree,Path,10264
70,37,Insert,WAVL Tree,Path,17758
70,37,Delete,RB Tree,Rotations,2588
70,37,Delete,WAVL Tree,Rotations,2508
70,37,Delete,RB Tree,Path,4418
70,37,Delete,WAVL Tree,Path,4827
70,38,Insert,RB Tree,Rotations,5757
70,38,Insert,WAVL Tree,Rotations,7032
70,38,Insert,RB Tree,Path,10228
70,38,Insert,WAVL Tree,Path,17808
70,38,Delete,RB Tree,Rotations,2681
70,38,Delete,WAVL Tree,Rotations,2534
70,38,Delete,RB Tree,Path,4382
70,38,Delete,WAVL Tree,Path,4884
70,39,Insert,RB Tree,Rotations,5783
70,39,Insert,WAVL Tree,Rotations,7051
70,39,Insert,RB Tree,Path,10176
70,39,Insert,WAVL Tree,Path,17810
70,39,Delete,RB Tree,Rotations,2609
70,39,Delete,WAVL Tree,Rotations,2562
70,39,Delete,RB Tree,Path,4348
70,39,Delete,WAVL Tree,Path,4787
70,40,Insert,RB Tree,Rotations,5785
70,40,Insert,WAVL Tree,Rotations,6965
70,40,Insert,RB Tree,Path,10272
70,40,Insert,WAVL Tree,Path,17876
70,40,Delete,RB Tree,Rotations,2700
70,40,Delete,WAVL Tree,Rotations,2526
70,40,Delete,RB Tree,Path,4460
70,40,Delete,WAVL Tree,Path,4890
70,41,Insert,RB Tree,Rotations,5837
70,41,Insert,WAVL Tree,Rotations,6917
70,41,Insert,RB Tree,Path,10174
70,41,Insert,WAVL Tree,Path,17751
70,41,Delete,RB Tree,Rotations,2698
70,41,Delete,WAVL Tree,Rotations,2536
70,41,Delete,RB Tree,Path,4396
70,41,Delete,WAVL Tree,Path,4813
70,42,Insert,RB Tree,Rotations,5870
70,42,Insert,WAVL Tree,Rotations,7074
70,42,Insert,RB Tree,Path,10274
70,42,Insert,WAVL Tree,Path,17957
70,42,Delete,RB Tree,Rotations,2631
70,42,Delete,WAVL Tree,Rotations,2580
70,42,Delete,RB Tree,Path,4413
70,42,Delete,WAVL Tree,Path,4914
70,43,Insert,RB Tree,Rotations,5802
70,43,Insert,WAVL Tree,Rotations,6963
70,43,Insert,RB Tree,Path,10262
70,43,Insert,WAVL Tree,Path,17817
70,43,Delete,RB Tree,Rotations,2654
70,43,Delete,WAVL Tree,Rotations,2500
70,43,Delete,RB Tree,Path,4427
70,43,Delete,WAVL Tree,Path,4868
70,44,Insert,RB Tree,Rotations,5867
70,44,Insert,WAVL Tree,Rotations,6931
70,44,Insert,RB Tree,Path,10250
70,44,Insert,WAVL Tree,Path,17816
70,44,Delete,RB Tree,Rotations,2590
70,44,Delete,WAVL Tree,Rotations,2465
70,44,Delete,RB Tree,Path,4399
70,44,Delete,WAVL Tree,Path,4887
70,45,Insert,RB Tree,Rotations,5798
70,45,Insert,WAVL Tree,Rotations,7049
70,45,Insert,RB Tree,Path,10268
70,45,Insert,WAVL Tree,Path,17941
70,45,Delete,RB Tree,Rotations,2627
70,45,Delete,WAVL Tree,Rotations,2542
70,45,Delete,RB Tree,Path,4419
70,45,Delete,WAVL Tree,Path,4875
70,46,Insert,RB Tree,Rotations,5782
70,46,Insert,WAVL Tree,Rotations,7048
70,46,Insert,RB Tree,Path,10334
70,46,Insert,WAVL Tree,Path,17857
70,46,Delete,RB Tree,Rotations,2690
70,46,Delete,WAVL Tree,Rotations,2578
70,46,Delete,RB Tree,Path,4491
70,46,Delete,WAVL Tree,Path,4818
70,47,Insert,RB Tree,Rotations,5801
70,47,Insert,WAVL Tree,Rotations,7209
70,47,Insert,RB Tree,Path,10204
70,47,Insert,WAVL Tree,Path,17973
70,47,Delete,RB Tree,Rotations,2718
70,47,Delete,WAVL Tree,Rotations,2556
70,47,Delete,RB Tree,Path,4415
70,47,Delete,WAVL Tree,Path,4917
70,48,Insert,RB Tree,Rotations,5771
70,48,Insert,WAVL Tree,Rotations,6821
70,48,Insert,RB Tree,Path,10162
70,48,Insert,WAVL Tree,Path,17721
70,48,Delete,RB Tree,Rotations,2507
70,48,Delete,WAVL Tree,Rotations,2534
70,48,Delete,RB Tree,Path,4295
70,48,Delete,WAVL Tree,Path,4859
70,49,Insert,RB Tree,Rotations,5880
70,49,Insert,WAVL Tree,Rotations,6928
70,49,Insert,RB Tree,Path,10212
70,49,Insert,WAVL Tree,Path,17697
70,49,Delete,RB Tree,Rotations,2511
70,49,Delete,WAVL Tree,Rotations,2433
70,49,Delete,RB Tree,Path,4373
70,49,Delete,WAVL Tree,Path,4815
70,50,Insert,RB Tree,Rotations,5844
70,50,Insert,WAVL Tree,Rotations,7022
70,50,Insert,RB Tree,Path,10352
70,50,Insert,WAVL Tree,Path,17902
70,50,Delete,RB Tree,Rotations,2632
70,50,Delete,WAVL Tree,Rotations,2636
70,50,Delete,RB Tree,Path,4470
70,50,Delete,WAVL Tree,Path,4795
80,1,Insert,RB Tree,Rotations,5767
80,1,Insert,WAVL Tree,Rotations,6848
80,1,Insert,RB Tree,Path,10298
80,1,Insert,WAVL Tree,Path,17748
80,1,Delete,RB Tree,Rotations,3062
80,1,Delete,WAVL Tree,Rotations,2971
80,1,Delete,RB Tree,Path,5380
80,1,Delete,WAVL Tree,Path,5921
80,2,Insert,RB Tree,Rotations,5761
80,2,Insert,WAVL Tree,Rotations,6884
80,2,Insert,RB Tree,Path,10350
80,2,Insert,WAVL Tree,Path,17810
80,2,Delete,RB Tree,Rotations,3134
80,2,Delete,WAVL Tree,Rotations,2919
80,2,Delete,RB Tree,Path,5469
80,2,Delete,WAVL Tree,Path,5976
80,3,Insert,RB Tree,Rotations,5953
80,3,Insert,WAVL Tree,Rotations,6983
80,3,Insert,RB Tree,Path,10208
80,3,Insert,WAVL Tree,Path,17731
80,3,Delete,RB Tree,Rotations,2964
80,3,Delete,WAVL Tree,Rotations,2911
80,3,Delete,RB Tree,Path,5284
80,3,Delete,WAVL Tree,Path,5904
80,4,Insert,RB Tree,Rotations,5751
80,4,Insert,WAVL Tree,Rotations,6992
80,4,Insert,RB Tree,Path,10254
80,4,Insert,WAVL Tree,Path,17826
80,4,Delete,RB Tree,Rotations,3045
80,4,Delete,WAVL Tree,Rotations,2923
80,4,Delete,RB Tree,Path,5315
80,4,Delete,WAVL Tree,Path,5934
80,5,Insert,RB Tree,Rotations,5676
80,5,Insert,WAVL Tree,Rotations,6882
80,5,Insert,RB Tree,Path,10272
80,5,Insert,WAVL Tree,Path,17821
80,5,Delete,RB Tree,Rotations,2933
80,5,Delete,WAVL Tree,Rotations,2821
80,5,Delete,RB Tree,Path,5305
80,5,Delete,WAVL Tree,Path,6044
80,6,Insert,RB Tree,Rotations,5770
80,6,Insert,WAVL Tree,Rotations,6990
80,6,Insert,RB Tree,Path,10314
80,6,Insert,WAVL Tree,Path,17970
80,6,Delete,RB Tree,Rotations,3048
80,6,Delete,WAVL Tree,Rotations,2930
80,6,Delete,RB Tree,Path,5418
80,6,Delete,WAVL Tree,Path,6024
80,7,Insert,RB Tree,Rotations,5839
80,7,Insert,WAVL Tree,Rotations,7081
80,7,Insert,RB Tree,Path,10292
80,7,Insert,WAVL Tree,Path,17913
80,7,Delete,RB Tree,Rotations,2989
80,7,Delete,WAVL Tree,Rotations,2909
80,7,Delete,RB Tree,Path,5337
80,7,Delete,WAVL Tree,Path,5993
80,8,Insert,RB Tree,Rotations,5822
80,8,Insert,WAVL Tree,Rotations,7004
80,8,Insert,RB Tree,Path,10276
80,8,Insert,WAVL Tree,Path,17803
80,8,Delete,RB Tree,Rotations,3045
80,8,Delete,WAVL Tree,Rotations,2924
80,8,Delete,RB Tree,Path,5370
80,8,Delete,WAVL Tree,Path,5854
80,9,Insert,RB Tree,Rotations,5668
80,9,Insert,WAVL Tree,Rotations,6936
80,9,Insert,RB Tree,Path,10280
80,9,Insert,WAVL Tree,Path,17782
80,9,Delete,RB Tree,Rotations,3049
80,9,Delete,WAVL Tree,Rotations,2917
80,9,Delete,RB Tree,Path,5356
80,9,Delete,WAVL Tree,Path,5965
80,10,Insert,RB Tree,Rotations,5844
80,10,Insert,WAVL Tree,Rotations,7012
80,10,Insert,RB Tree,Path,10282
80,10,Insert,WAVL Tree,Path,17795
80,10,Delete,RB Tree,Rotations,2988
80,10,Delete,WAVL Tree,Rotations,2800
80,10,Delete,RB Tree,Path,5321
80,10,Delete,WAVL Tree,Path,5937
80,11,Insert,RB Tree,Rotations,5779
80,11,Insert,WAVL Tree,Rotations,6997
80,11,Insert,RB Tree,Path,10324
80,11,Insert,WAVL Tree,Path,17893
80,11,Delete,RB Tree,Rotations,3111
80,11,Delete,WAVL Tree,Rotations,3026
80,11,Delete,RB Tree,Path,5424
80,11,Delete,WAVL Tree,Path,5951
80,12,Insert,RB Tree,Rotations,5938
80,12,Insert,WAVL Tree,Rotations,7074
80,12,Insert,RB Tree,Path,10250
80,12,Insert,WAVL Tree,Path,17829
80,12,Delete,RB Tree,Rotations,2970
80,12,Delete,WAVL Tree,Rotations,2899
80,12,Delete,RB Tree,Path,5311
80,12,Delete,WAVL Tree,Path,5978
80,13,Insert,RB Tree,Rotations,5898
80,13,Insert,WAVL Tree,Rotations,7066
80,13,Insert,RB Tree,Path,10288
80,13,Insert,WAVL Tree,Path,17841
80,13,Delete,RB Tree,Rotations,2983
80,13,Delete,WAVL Tree,Rotations,2888
80,13,Delete,RB Tree,Path,5385
80,13,Delete,WAVL Tree,Path,5959
80,14,Insert,RB Tree,Rotations,5705
80,14,Insert,WAVL Tree,Rotations,6985
80,14,Insert,RB Tree,Path,10198
80,14,Insert,WAVL Tree,Path,17788
80,14,Delete,RB Tree,Rotations,3072
80,14,Delete,WAVL Tree,Rotations,2924
80,14,Delete,RB Tree,Path,5370
80,14,Delete,WAVL Tree,Path,5937
80,15,Insert,RB Tree,Rotations,5900
80,15,Insert,WAVL Tree,Rotations,7008
80,15,Insert,RB Tree,Path,10250
80,15,Insert,WAVL Tree,Path,17905
80,15,Delete,RB Tree,Rotations,3121
80,15,Delete,WAVL Tree,Rotations,2952
80,15,Delete,RB Tree,Path,5404
80,15,Delete,WAVL Tree,Path,6004
80,16,Insert,RB Tree,Rotations,5848
80,16,Insert,WAVL Tree,Rotations,7026
80,16,Insert,RB Tree,Path,10250
80,16,Insert,WAVL Tree,Path,17792
80,16,Delete,RB Tree,Rotations,3114
80,16,Delete,WAVL Tree,Rotations,3024
80,16,Delete,RB Tree,Path,5388
80,16,Delete,WAVL Tree,Path,5917
80,17,Insert,RB Tree,Rotations,5821
80,17,Insert,WAVL Tree,Rotations,7007
80,17,Insert,RB Tree,Path,10264
80,17,Insert,WAVL Tree,Path,17862
80,17,Delete,RB Tree,Rotations,3082
80,17,Delete,WAVL Tree,Rotations,2944
80,17,Delete,RB Tree,Path,5358
80,17,Delete,WAVL Tree,Path,5925
80,18,Insert,RB Tree,Rotations,5899
80,18,Insert,WAVL Tree,Rotations,7160
80,18,Insert,RB Tree,Path,10244
80,18,Insert,WAVL Tree,Path,17910
80,18,Delete,RB Tree,Rotations,2991
80,18,Delete,WAVL Tree,Rotations,2955
80,18,Delete,RB Tree,Path,5321
80,18,Delete,WAVL Tree,Path,5905
80,19,Insert,RB Tree,Rotations,5819
80,19,Insert,WAVL Tree,Rotations,6961
80,19,Insert,RB Tree,Path,10242
80,19,Insert,WAVL Tree,Path,17905
80,19,Delete,RB Tree,Rotations,3046
80,19,Delete,WAVL Tree,Rotations,2915
80,19,Delete,RB Tree,Path,5383
80,19,Delete,WAVL Tree,Path,6058
80,20,Insert,RB Tree,Rotations,5734
80,20,Insert,WAVL Tree,Rotations,6934
80,20,Insert,RB Tree,Path,10210
80,20,Insert,WAVL Tree,Path,17829
80,20,Delete,RB Tree,Rotations,2931
80,20,Delete,WAVL Tree,Rotations,2855
80,20,Delete,RB Tree,Path,5290
80,20,Delete,WAVL Tree,Path,5974
80,21,Insert,RB Tree,Rotations,5955
80,21,Insert,WAVL Tree,Rotations,6912
80,21,Insert,RB Tree,Path,10258
80,21,Insert,WAVL Tree,Path,17845
80,21,Delete,RB Tree,Rotations,3099
80,21,Delete,WAVL Tree,Rotations,3012
80,21,Delete,RB Tree,Path,5404
80,21,Delete,WAVL Tree,Path,6034
80,22,Insert,RB Tree,Rotations,5802
80,22,Insert,WAVL Tree,Rotations,7010
80,22,Insert,RB Tree,Path,10260
80,22,Insert,WAVL Tree,Path,17854
80,22,Delete,RB Tree,Rotations,2978
80,22,Delete,WAVL Tree,Rotations,2898
80,22,Delete,RB Tree,Path,5355
80,22,Delete,WAVL Tree,Path,5908
80,23,Insert,RB Tree,Rotations,5793
80,23,Insert,WAVL Tree,Rotations,6953
80,23,Insert,RB Tree,Path,10268
80,23,Insert,WAVL Tree,Path,17858
80,23,Delete,RB Tree,Rotations,3056
80,23,Delete,WAVL Tree,Rotations,3003
80,23,Delete,RB Tree,Path,5358
80,23,Delete,WAVL Tree,Path,5982
80,24,Insert,RB Tree,Rotations,5812
80,24,Insert,WAVL Tree,Rotations,7036
80,24,Insert,RB Tree,Path,10202
80,24,Insert,WAVL Tree,Path,17836
80,24,Delete,RB Tree,Rotations,3016
80,24,Delete,WAVL Tree,Rotations,2885
80,24,Delete,RB Tree,Path,5343
80,24,Delete,WAVL Tree,Path,5987
80,25,Insert,RB Tree,Rotations,5795
80,25,Insert,WAVL Tree,Rotations,6907
80,25,Insert,RB Tree,Path,10212
80,25,Insert,WAVL Tree,Path,17754
80,25,Delete,RB Tree,Rotations,2953
80,25,Delete,WAVL Tree,Rotations,2846
80,25,Delete,RB Tree,Path,5297
80,25,Delete,WAVL Tree,Path,5921
80,26,Insert,RB Tree,Rotations,5796
80,26,Insert,WAVL Tree,Rotations,6923
80,26,Insert,RB Tree,Path,10202
80,26,Insert,WAVL Tree,Path,17755
80,26,Delete,RB Tree,Rotations,2957
80,26,Delete,WAVL Tree,Rotations,3015
80,26,Delete,RB Tree,Path,5299
80,26,Delete,WAVL Tree,Path,6044
80,27,Insert,RB Tree,Rotations,5880
80,27,Insert,WAVL Tree,Rotations,7070
80,27,Insert,RB Tree,Path,10322
80,27,Insert,WAVL Tree,Path,17939
80,27,Delete,RB Tree,Rotations,3130
80,27,Delete,WAVL Tree,Rotations,2997
80,27,Delete,RB Tree,Path,5444
80,27,Delete,WAVL Tree,Path,5992
80,28,Insert,RB Tree,Rotations,5924
80,28,Insert,WAVL Tree,Rotations,7044
80,28,Insert,RB Tree,Path,10244
80,28,Insert,WAVL Tree,Path,17801
80,28,Delete,RB Tree,Rotations,2924
80,28,Delete,WAVL Tree,Rotations,2956
80,28,Delete,RB Tree,Path,5312
80,28,Delete,WAVL Tree,Path,5935
80,29,Insert,RB Tree,Rotations,5793
80,29,Insert,WAVL Tree,Rotations,7020
80,29,Insert,RB Tree,Path,10236
80,29,Insert,WAVL Tree,Path,17831
80,29,Delete,RB Tree,Rotations,3020
80,29,Delete,WAVL Tree,Rotations,2886
80,29,Delete,RB Tree,Path,5333
80,29,Delete,WAVL Tree,Path,5983
80,30,Insert,RB Tree,Rotations,5807
80,30,Insert,WAVL Tree,Rotations,7072
80,30,Insert,RB Tree,Path,10262
80,30,Insert,WAVL Tree,Path,17869
80,30,Delete,RB Tree,Rotations,2988
80,30,Delete,WAVL Tree,Rotations,2938
80,30,Delete,RB Tree,Path,5328
80,30,Delete,WAVL Tree,Path,5932
80,31,Insert,RB Tree,Rotations,5652
80,31,Insert,WAVL Tree,Rotations,6735
80,31,Insert,RB Tree,Path,10132
80,31,Insert,WAVL Tree,Path,17578
80,31,Delete,RB Tree,Rotations,3004
80,31,Delete,WAVL Tree,Rotations,2915
80,31,Delete,RB Tree,Path,5229
80,31,Delete,WAVL Tree,Path,5911
80,32,Insert,RB Tree,Rotations,5885
80,32,Insert,WAVL Tree,Rotations,6940
80,32,Insert,RB Tree,Path,10212
80,32,Insert,WAVL Tree,Path,17830
80,32,Delete,RB Tree,Rotations,2989
80,32,Delete,WAVL Tree,Rotations,2880
80,32,Delete,RB Tree,Path,5310
80,32,Delete,WAVL Tree,Path,5980
80,33,Insert,RB Tree,Rotations,5741
80,33,Insert,WAVL Tree,Rotations,6926
80,33,Insert,RB Tree,Path,10266
80,33,Insert,WAVL Tree,Path,17867
80,33,Delete,RB Tree,Rotations,3122
80,33,Delete,WAVL Tree,Rotations,2960
80,33,Delete,RB Tree,Path,5374
80,33,Delete,WAVL Tree,Path,6022
80,34,Insert,RB Tree,Rotations,5915
80,34,Insert,WAVL Tree,Rotations,7164
80,34,Insert,RB Tree,Path,10264
80,34,Insert,WAVL Tree,Path,17888
80,34,Delete,RB Tree,Rotations,2965
80,34,Delete,WAVL Tree,Rotations,2909
80,34,Delete,RB Tree,Path,5306
80,34,Delete,WAVL Tree,Path,5876
80,35,Insert,RB Tree,Rotations,5739
80,35,Insert,WAVL Tree,Rotations,6986
80,35,Insert,RB Tree,Path,10252
80,35,Insert,WAVL Tree,Path,17838
80,35,Delete,RB Tree,Rotations,2957
80,35,Delete,WAVL Tree,Rotations,2982
80,35,Delete,RB Tree,Path,5343
80,35,Delete,WAVL Tree,Path,5872
80,36,Insert,RB Tree,Rotations,5760
80,36,Insert,WAVL Tree,Rotations,6776
80,36,Insert,RB Tree,Path,10298
80,36,Insert,WAVL Tree,Path,17704
80,36,Delete,RB Tree,Rotations,3029
80,36,Delete,WAVL Tree,Rotations,2788
80,36,Delete,RB Tree,Path,5360
80,36,Delete,WAVL Tree,Path,6043
80,37,Insert,RB Tree,Rotations,5765
80,37,Insert,WAVL Tree,Rotations,6885
80,37,Insert,RB Tree,Path,10302
80,37,Insert,WAVL Tree,Path,17769
80,37,Delete,RB Tree,Rotations,3030
80,37,Delete,WAVL Tree,Rotations,2904
80,37,Delete,RB Tree,Path,5395
80,37,Delete,WAVL Tree,Path,6046
80,38,Insert,RB Tree,Rotations,5907
80,38,Insert,WAVL Tree,Rotations,6985
80,38,Insert,RB Tree,Path,10278
80,38,Insert,WAVL Tree,Path,17835
80,38,Delete,RB Tree,Rotations,3024
80,38,Delete,WAVL Tree,Rotations,2991
80,38,Delete,RB Tree,Path,5398
80,38,Delete,WAVL Tree,Path,5932
80,39,Insert,RB Tree,Rotations,5917
80,39,Insert,WAVL Tree,Rotations,6995
80,39,Insert,RB Tree,Path,10252
80,39,Insert,WAVL Tree,Path,17856
80,39,Delete,RB Tree,Rotations,3018
80,39,Delete,WAVL Tree,Rotations,3058
80,39,Delete,RB Tree,Path,5332
80,39,Delete,WAVL Tree,Path,5953
80,40,Insert,RB Tree,Rotations,5762
80,40,Insert,WAVL Tree,Rotations,6955
80,40,Insert,RB Tree,Path,10200
80,40,Insert,WAVL Tree,Path,17774
80,40,Delete,RB Tree,Rotations,2982
80,40,Delete,WAVL Tree,Rotations,2799
80,40,Delete,RB Tree,Path,5295
80,40,Delete,WAVL Tree,Path,6007
80,41,Insert,RB Tree,Rotations,5878
80,41,Insert,WAVL Tree,Rotations,6977
80,41,Insert,RB Tree,Path,10222
80,41,Insert,WAVL Tree,Path,17844
80,41,Delete,RB Tree,Rotations,3027
80,41,Delete,WAVL Tree,Rotations,2929
80,41,Delete,RB Tree,Path,5314
80,41,Delete,WAVL Tree,Path,5956
80,42,Insert,RB Tree,Rotations,5872
80,42,Insert,WAVL Tree,Rotations,7044
80,42,Insert,RB Tree,Path,10272
80,42,Insert,WAVL Tree,Path,17822
80,42,Delete,RB Tree,Rotations,3033
80,42,Delete,WAVL Tree,Rotations,2872
80,42,Delete,RB Tree,Path,5359
80,42,Delete,WAVL Tree,Path,5944
80,43,Insert,RB Tree,Rotations,5815
80,43,Insert,WAVL Tree,Rotations,6964
80,43,Insert,RB Tree,Path,10212
80,43,Insert,WAVL Tree,Path,17872
80,43,Delete,RB Tree,Rotations,3041
80,43,Delete,WAVL Tree,Rotations,2959
80,43,Delete,RB Tree,Path,5358
80,43,Delete,WAVL Tree,Path,5933
80,44,Insert,RB Tree,Rotations,5635
80,44,Insert,WAVL Tree,Rotations,6911
80,44,Insert,RB Tree,Path,10160
80,44,Insert,WAVL Tree,Path,17750
80,44,Delete,RB Tree,Rotations,3063
80,44,Delete,WAVL Tree,Rotations,2883
80,44,Delete,RB Tree,Path,5334
80,44,Delete,WAVL Tree,Path,5955
80,45,Insert,RB Tree,Rotations,5912
80,45,Insert,WAVL Tree,Rotations,6970
80,45,Insert,RB Tree,Path,10352
80,45,Insert,WAVL Tree,Path,17831
80,45,Delete,RB Tree,Rotations,2994
80,45,Delete,WAVL Tree,Rotations,2950
80,45,Delete,RB Tree,Path,5403
80,45,Delete,WAVL Tree,Path,5933
80,46,Insert,RB Tree,Rotations,5844
80,46,Insert,WAVL Tree,Rotations,6937
80,46,Insert,RB Tree,Path,10364
80,46,Insert,WAVL Tree,Path,17840
80,46,Delete,RB Tree,Rotations,3049
80,46,Delete,WAVL Tree,Rotations,2881
80,46,Delete,RB Tree,Path,5428
80,46,Delete,WAVL Tree,Path,6026
80,47,Insert,RB Tree,Rotations,5797
80,47,Insert,WAVL Tree,Rotations,7034
80,47,Insert,RB Tree,Path,10270
80,47,Insert,WAVL Tree,Path,17907
80,47,Delete,RB Tree,Rotations,2988
80,47,Delete,WAVL Tree,Rotations,2883
80,47,Delete,RB Tree,Path,5342
80,47,Delete,WAVL Tree,Path,5988
80,48,Insert,RB Tree,Rotations,5844
80,48,Insert,WAVL Tree,Rotations,7107
80,48,Insert,RB Tree,Path,10284
80,48,Insert,WAVL Tree,Path,17888
80,48,Delete,RB Tree,Rotations,3055
80,48,Delete,WAVL Tree,Rotations,2920
80,48,Delete,RB Tree,Path,5367
80,48,Delete,WAVL Tree,Path,5943
80,49,Insert,RB Tree,Rotations,5796
80,49,Insert,WAVL Tree,Rotations,7105
