Ratio,Run,Phase,Tree,Metric,Value_ns
70,7,Lookup,RB Tree,Latency,1007
70,7,Lookup,WAVL Tree,Latency,1017
70,7,Delete,RB Tree,Latency,1003
70,7,Delete,WAVL Tree,Latency,1013
70,7,Traversal,RB Tree,Latency,21389425
70,7,Traversal,WAVL Tree,Latency,22105658
70,8,Insert,RB Tree,Latency,1016
70,8,Insert,WAVL Tree,Latency,1045
70,8,Lookup,RB Tree,Latency,1013
70,8,Lookup,WAVL Tree,Latency,1016
70,8,Delete,RB Tree,Latency,1006
70,8,Delete,WAVL Tree,Latency,1016
70,8,Traversal,RB Tree,Latency,22912823
70,8,Traversal,WAVL Tree,Latency,23890825
70,9,Insert,RB Tree,Latency,1002
70,9,Insert,WAVL Tree,Latency,1042
70,9,Lookup,RB Tree,Latency,1006
70,9,Lookup,WAVL Tree,Latency,1014
70,9,Delete,RB Tree,Latency,1004
70,9,Delete,WAVL Tree,Latency,1015
70,9,Traversal,RB Tree,Latency,21386556
70,9,Traversal,WAVL Tree,Latency,22165298
70,10,Insert,RB Tree,Latency,1003
70,10,Insert,WAVL Tree,Latency,1043
70,10,Lookup,RB Tree,Latency,1004
70,10,Lookup,WAVL Tree,Latency,1013
70,10,Delete,RB Tree,Latency,1007
70,10,Delete,WAVL Tree,Latency,1015
70,10,Traversal,RB Tree,Latency,22699659
70,10,Traversal,WAVL Tree,Latency,23456121
70,11,Insert,RB Tree,Latency,1000
70,11,Insert,WAVL Tree,Latency,1042
70,11,Lookup,RB Tree,Latency,1006
70,11,Lookup,WAVL Tree,Latency,1013
70,11,Delete,RB Tree,Latency,1008
70,11,Delete,WAVL Tree,Latency,1017
70,11,Traversal,RB Tree,Latency,23552640
70,11,Traversal,WAVL Tree,Latency,23644204
70,12,Insert,RB Tree,Latency,1005
70,12,Insert,WAVL Tree,Latency,1043
70,12,Lookup,RB Tree,Latency,1006
70,12,Lookup,WAVL Tree,Latency,1013
70,12,Delete,RB Tree,Latency,1008
70,12,Delete,WAVL Tree,Latency,1016
70,12,Traversal,RB Tree,Latency,23698050
70,12,Traversal,WAVL Tree,Latency,24881876
70,13,Insert,RB Tree,Latency,1004
70,13,Insert,WAVL Tree,Latency,1043
70,13,Lookup,RB Tree,Latency,1006
70,13,Lookup,WAVL Tree,Latency,1010
70,13,Delete,RB Tree,Latency,1006
70,13,Delete,WAVL Tree,Latency,1016
70,13,Traversal,RB Tree,Latency,23250777
70,13,Traversal,WAVL Tree,Latency,24558993
70,14,Insert,RB Tree,Latency,1006
70,14,Insert,WAVL Tree,Latency,1042
70,14,Lookup,RB Tree,Latency,1011
70,14,Lookup,WAVL Tree,Latency,1013
70,14,Delete,RB Tree,Latency,1008
70,14,Delete,WAVL Tree,Latency,1015
70,14,Traversal,RB Tree,Latency,21329972
70,14,Traversal,WAVL Tree,Latency,22161165
70,15,Insert,RB Tree,Latency,1004
70,15,Insert,WAVL Tree,Latency,1044
70,15,Lookup,RB Tree,Latency,1006
70,15,Lookup,WAVL Tree,Latency,1016
70,15,Delete,RB Tree,Latency,1007
70,15,Delete,WAVL Tree,Latency,1016
70,15,Traversal,RB Tree,Latency,22953663
70,15,Traversal,WAVL Tree,Latency,23895486
70,16,Insert,RB Tree,Latency,1002
70,16,Insert,WAVL Tree,Latency,1043
70,16,Lookup,RB Tree,Latency,1007
70,16,Lookup,WAVL Tree,Latency,1018
70,16,Delete,RB Tree,Latency,1007
70,16,Delete,WAVL Tree,Latency,1014
70,16,Traversal,RB Tree,Latency,22569389
70,16,Traversal,WAVL Tree,Latency,24499060
70,17,Insert,RB Tree,Latency,1008
70,17,Insert,WAVL Tree,Latency,1044
70,17,Lookup,RB Tree,Latency,1010
70,17,Lookup,WAVL Tree,Latency,1012
70,17,Delete,RB Tree,Latency,1008
70,17,Delete,WAVL Tree,Latency,1016
70,17,Traversal,RB Tree,Latency,23013583
70,17,Traversal,WAVL Tree,Latency,23487603
70,18,Insert,RB Tree,Latency,1002
70,18,Insert,WAVL Tree,Latency,1042
70,18,Lookup,RB Tree,Latency,1006
70,18,Lookup,WAVL Tree,Latency,1014
70,18,Delete,RB Tree,Latency,1007
70,18,Delete,WAVL Tree,Latency,1013
70,18,Traversal,RB Tree,Latency,21286941
70,18,Traversal,WAVL Tree,Latency,22100533
70,19,Insert,RB Tree,Latency,1006
70,19,Insert,WAVL Tree,Latency,1045
70,19,Lookup,RB Tree,Latency,1005
70,19,Lookup,WAVL Tree,Latency,1015
70,19,Delete,RB Tree,Latency,1004
70,19,Delete,WAVL Tree,Latency,1015
70,19,Traversal,RB Tree,Latency,23039071
70,19,Traversal,WAVL Tree,Latency,23899179
70,20,Insert,RB Tree,Latency,1002
70,20,Insert,WAVL Tree,Latency,1044
70,20,Lookup,RB Tree,Latency,1007
70,20,Lookup,WAVL Tree,Latency,1017
70,20,Delete,RB Tree,Latency,1008
70,20,Delete,WAVL Tree,Latency,1014
70,20,Traversal,RB Tree,Latency,22794970
70,20,Traversal,WAVL Tree,Latency,23499329
70,21,Insert,RB Tree,Latency,1003
70,21,Insert,WAVL Tree,Latency,1043
70,21,Lookup,RB Tree,Latency,1006
70,21,Lookup,WAVL Tree,Latency,1013
70,21,Delete,RB Tree,Latency,1007
70,21,Delete,WAVL Tree,Latency,1015
70,21,Traversal,RB Tree,Latency,22652839
70,21,Traversal,WAVL Tree,Latency,23464406
70,22,Insert,RB Tree,Latency,1007
70,22,Insert,WAVL Tree,Latency,1044
70,22,Lookup,RB Tree,Latency,1008
70,22,Lookup,WAVL Tree,Latency,1015
70,22,Delete,RB Tree,Latency,1006
70,22,Delete,WAVL Tree,Latency,1013
70,22,Traversal,RB Tree,Latency,23777087
70,22,Traversal,WAVL Tree,Latency,24659824
70,23,Insert,RB Tree,Latency,1001
70,23,Insert,WAVL Tree,Latency,1042
70,23,Lookup,RB Tree,Latency,1005
70,23,Lookup,WAVL Tree,Latency,1013
70,23,Delete,RB Tree,Latency,1007
70,23,Delete,WAVL Tree,Latency,1014
70,23,Traversal,RB Tree,Latency,21383663
70,23,Traversal,WAVL Tree,Latency,22265909
70,24,Insert,RB Tree,Latency,1007
70,24,Insert,WAVL Tree,Latency,1046
70,24,Lookup,RB Tree,Latency,1009
70,24,Lookup,WAVL Tree,Latency,1015
70,24,Delete,RB Tree,Latency,1007
70,24,Delete,WAVL Tree,Latency,1016
70,24,Traversal,RB Tree,Latency,24434229
70,24,Traversal,WAVL Tree,Latency,25041995
70,25,Insert,RB Tree,Latency,1005
70,25,Insert,WAVL Tree,Latency,1044
70,25,Lookup,RB Tree,Latency,1005
70,25,Lookup,WAVL Tree,Latency,1014
70,25,Delete,RB Tree,Latency,1006
70,25,Delete,WAVL Tree,Latency,1016
70,25,Traversal,RB Tree,Latency,22418301
70,25,Traversal,WAVL Tree,Latency,22956016
70,26,Insert,RB Tree,Latency,1003
70,26,Insert,WAVL Tree,Latency,1043
70,26,Lookup,RB Tree,Latency,1008
70,26,Lookup,WAVL Tree,Latency,1015
70,26,Delete,RB Tree,Latency,1007
70,26,Delete,WAVL Tree,Latency,1014
70,26,Traversal,RB Tree,Latency,22060428
70,26,Traversal,WAVL Tree,Latency,22610365
70,27,Insert,RB Tree,Latency,1003
70,27,Insert,WAVL Tree,Latency,1044
70,27,Lookup,RB Tree,Latency,1008
70,27,Lookup,WAVL Tree,Latency,1014
70,27,Delete,RB Tree,Latency,1008
70,27,Delete,WAVL Tree,Latency,1018
70,27,Traversal,RB Tree,Latency,23320938
70,27,Traversal,WAVL Tree,Latency,24232100
70,28,Insert,RB Tree,Latency,1003
70,28,Insert,WAVL Tree,Latency,1042
70,28,Lookup,RB Tree,Latency,1004
70,28,Lookup,WAVL Tree,Latency,1013
70,28,Delete,RB Tree,Latency,1004
70,28,Delete,WAVL Tree,Latency,1014
70,28,Traversal,RB Tree,Latency,22627054
70,28,Traversal,WAVL Tree,Latency,24224904
70,29,Insert,RB Tree,Latency,1007
70,29,Insert,WAVL Tree,Latency,1048
70,29,Lookup,RB Tree,Latency,1010
70,29,Lookup,WAVL Tree,Latency,1016
70,29,Delete,RB Tree,Latency,1008
70,29,Delete,WAVL Tree,Latency,1018
70,29,Traversal,RB Tree,Latency,23024315
70,29,Traversal,WAVL Tree,Latency,23824986
70,30,Insert,RB Tree,Latency,1004
70,30,Insert,WAVL Tree,Latency,1044
70,30,Lookup,RB Tree,Latency,1008
70,30,Lookup,WAVL Tree,Latency,1013
70,30,Delete,RB Tree,Latency,1008
70,30,Delete,WAVL Tree,Latency,1017
70,30,Traversal,RB Tree,Latency,22600790
70,30,Traversal,WAVL Tree,Latency,23505455
70,31,Insert,RB Tree,Latency,1005
70,31,Insert,WAVL Tree,Latency,1045
70,31,Lookup,RB Tree,Latency,1006
70,31,Lookup,WAVL Tree,Latency,1017
70,31,Delete,RB Tree,Latency,1004
70,31,Delete,WAVL Tree,Latency,1012
70,31,Traversal,RB Tree,Latency,23133056
70,31,Traversal,WAVL Tree,Latency,23864443
70,32,Insert,RB Tree,Latency,1003
70,32,Insert,WAVL Tree,Latency,1043
70,32,Lookup,RB Tree,Latency,1007
70,32,Lookup,WAVL Tree,Latency,1012
70,32,Delete,RB Tree,Latency,1008
70,32,Delete,WAVL Tree,Latency,1018
70,32,Traversal,RB Tree,Latency,23473395
70,32,Traversal,WAVL Tree,Latency,24205690
70,33,Insert,RB Tree,Latency,1003
70,33,Insert,WAVL Tree,Latency,1043
70,33,Lookup,RB Tree,Latency,1008
70,33,Lookup,WAVL Tree,Latency,1012
70,33,Delete,RB Tree,Latency,1008
70,33,Delete,WAVL Tree,Latency,1015
70,33,Traversal,RB Tree,Latency,21404529
70,33,Traversal,WAVL Tree,Latency,22241098
70,34,Insert,RB Tree,Latency,1002
70,34,Insert,WAVL Tree,Latency,1044
70,34,Lookup,RB Tree,Latency,1006
70,34,Lookup,WAVL Tree,Latency,1012
70,34,Delete,RB Tree,Latency,1007
70,34,Delete,WAVL Tree,Latency,1015
70,34,Traversal,RB Tree,Latency,22605114
70,34,Traversal,WAVL Tree,Latency,24472833
70,35,Insert,RB Tree,Latency,1006
70,35,Insert,WAVL Tree,Latency,1045
70,35,Lookup,RB Tree,Latency,1008
70,35,Lookup,WAVL Tree,Latency,1016
70,35,Delete,RB Tree,Latency,1007
70,35,Delete,WAVL Tree,Latency,1016
70,35,Traversal,RB Tree,Latency,23253876
70,35,Traversal,WAVL Tree,Latency,23925129
70,36,Insert,RB Tree,Latency,1004
70,36,Insert,WAVL Tree,Latency,1048
70,36,Lookup,RB Tree,Latency,1007
70,36,Lookup,WAVL Tree,Latency,1014
70,36,Delete,RB Tree,Latency,1007
70,36,Delete,WAVL Tree,Latency,1015
70,36,Traversal,RB Tree,Latency,22634793
70,36,Traversal,WAVL Tree,Latency,23462354
70,37,Insert,RB Tree,Latency,1002
70,37,Insert,WAVL Tree,Latency,1045
70,37,Lookup,RB Tree,Latency,1005
70,37,Lookup,WAVL Tree,Latency,1014
70,37,Delete,RB Tree,Latency,1006
70,37,Delete,WAVL Tree,Latency,1014
70,37,Traversal,RB Tree,Latency,22693111
70,37,Traversal,WAVL Tree,Latency,23605388
70,38,Insert,RB Tree,Latency,1004
70,38,Insert,WAVL Tree,Latency,1044
70,38,Lookup,RB Tree,Latency,1007
70,38,Lookup,WAVL Tree,Latency,1014
70,38,Delete,RB Tree,Latency,1007
70,38,Delete,WAVL Tree,Latency,1014
70,38,Traversal,RB Tree,Latency,21373931
70,38,Traversal,WAVL Tree,Latency,22136257
70,39,Insert,RB Tree,Latency,1007
70,39,Insert,WAVL Tree,Latency,1044
70,39,Lookup,RB Tree,Latency,1009
70,39,Lookup,WAVL Tree,Latency,1016
70,39,Delete,RB Tree,Latency,1006
70,39,Delete,WAVL Tree,Latency,1016
70,39,Traversal,RB Tree,Latency,22776081
70,39,Traversal,WAVL Tree,Latency,24629342
70,40,Insert,RB Tree,Latency,1007
70,40,Insert,WAVL Tree,Latency,1044
70,40,Lookup,RB Tree,Latency,1005
70,40,Lookup,WAVL Tree,Latency,1016
70,40,Delete,RB Tree,Latency,1006
70,40,Delete,WAVL Tree,Latency,1014
70,40,Traversal,RB Tree,Latency,22992729
70,40,Traversal,WAVL Tree,Latency,23878747
70,41,Insert,RB Tree,Latency,1007
70,41,Insert,WAVL Tree,Latency,1046
70,41,Lookup,RB Tree,Latency,1008
70,41,Lookup,WAVL Tree,Latency,1016
70,41,Delete,RB Tree,Latency,1008
70,41,Delete,WAVL Tree,Latency,1017
70,41,Traversal,RB Tree,Latency,23111669
70,41,Traversal,WAVL Tree,Latency,24128361
70,42,Insert,RB Tree,Latency,1008
70,42,Insert,WAVL Tree,Latency,1043
70,42,Lookup,RB Tree,Latency,1007
70,42,Lookup,WAVL Tree,Latency,1013
70,42,Delete,RB Tree,Latency,1008
70,42,Delete,WAVL Tree,Latency,1016
70,42,Traversal,RB Tree,Latency,22733263
70,42,Traversal,WAVL Tree,Latency,24386566
70,43,Insert,RB Tree,Latency,1002
70,43,Insert,WAVL Tree,Latency,1045
70,43,Lookup,RB Tree,Latency,1004
70,43,Lookup,WAVL Tree,Latency,1018
70,43,Delete,RB Tree,Latency,1005
70,43,Delete,WAVL Tree,Latency,1014
70,43,Traversal,RB Tree,Latency,22538263
70,43,Traversal,WAVL Tree,Latency,24161184
70,44,Insert,RB Tree,Latency,1001
70,44,Insert,WAVL Tree,Latency,1050
70,44,Lookup,RB Tree,Latency,1006
70,44,Lookup,WAVL Tree,Latency,1018
70,44,Delete,RB Tree,Latency,1008
70,44,Delete,WAVL Tree,Latency,1016
70,44,Traversal,RB Tree,Latency,21748207
70,44,Traversal,WAVL Tree,Latency,22409263
70,45,Insert,RB Tree,Latency,1001
70,45,Insert,WAVL Tree,Latency,1042
70,45,Lookup,RB Tree,Latency,1005
70,45,Lookup,WAVL Tree,Latency,1011
70,45,Delete,RB Tree,Latency,1008
70,45,Delete,WAVL Tree,Latency,1016
70,45,Traversal,RB Tree,Latency,21607684
70,45,Traversal,WAVL Tree,Latency,22456196
70,46,Insert,RB Tree,Latency,1002
70,46,Insert,WAVL Tree,Latency,1044
70,46,Lookup,RB Tree,Latency,1005
70,46,Lookup,WAVL Tree,Latency,1012
70,46,Delete,RB Tree,Latency,1007
70,46,Delete,WAVL Tree,Latency,1014
70,46,Traversal,RB Tree,Latency,21558863
70,46,Traversal,WAVL Tree,Latency,22359882
70,47,Insert,RB Tree,Latency,1006
70,47,Insert,WAVL Tree,Latency,1044
70,47,Lookup,RB Tree,Latency,1008
70,47,Lookup,WAVL Tree,Latency,1017
70,47,Delete,RB Tree,Latency,1006
70,47,Delete,WAVL Tree,Latency,1014
70,47,Traversal,RB Tree,Latency,23768108
70,47,Traversal,WAVL Tree,Latency,24647559
70,48,Insert,RB Tree,Latency,1003
70,48,Insert,WAVL Tree,Latency,1046
70,48,Lookup,RB Tree,Latency,1005
70,48,Lookup,WAVL Tree,Latency,1019
70,48,Delete,RB Tree,Latency,1007
70,48,Delete,WAVL Tree,Latency,1013
70,48,Traversal,RB Tree,Latency,22669909
70,48,Traversal,WAVL Tree,Latency,24761610
70,49,Insert,RB Tree,Latency,1008
70,49,Insert,WAVL Tree,Latency,1046
70,49,Lookup,RB Tree,Latency,1006
70,49,Lookup,WAVL Tree,Latency,1014
70,49,Delete,RB Tree,Latency,1005
70,49,Delete,WAVL Tree,Latency,1015
70,49,Traversal,RB Tree,Latency,23201755
70,49,Traversal,WAVL Tree,Latency,24122135
70,50,Insert,RB Tree,Latency,1002
70,50,Insert,WAVL Tree,Latency,1044
70,50,Lookup,RB Tree,Latency,1005
70,50,Lookup,WAVL Tree,Latency,1012
70,50,Delete,RB Tree,Latency,1008
70,50,Delete,WAVL Tree,Latency,1017
70,50,Traversal,RB Tree,Latency,21260773
70,50,Traversal,WAVL Tree,Latency,22158522
80,1,Insert,RB Tree,Latency,1001
80,1,Insert,WAVL Tree,Latency,1041
80,1,Lookup,RB Tree,Latency,1005
80,1,Lookup,WAVL Tree,Latency,1008
80,1,Delete,RB Tree,Latency,1007
80,1,Delete,WAVL Tree,Latency,1016
80,1,Traversal,RB Tree,Latency,13288646
80,1,Traversal,WAVL Tree,Latency,13929866
80,2,Insert,RB Tree,Latency,1008
80,2,Insert,WAVL Tree,Latency,1044
80,2,Lookup,RB Tree,Latency,1009
80,2,Lookup,WAVL Tree,Latency,1011
80,2,Delete,RB Tree,Latency,1007
80,2,Delete,WAVL Tree,Latency,1017
80,2,Traversal,RB Tree,Latency,13888868
80,2,Traversal,WAVL Tree,Latency,14386423
80,3,Insert,RB Tree,Latency,1005
80,3,Insert,WAVL Tree,Latency,1048
80,3,Lookup,RB Tree,Latency,1006
80,3,Lookup,WAVL Tree,Latency,1013
80,3,Delete,RB Tree,Latency,1008
80,3,Delete,WAVL Tree,Latency,1018
80,3,Traversal,RB Tree,Latency,14917851
80,3,Traversal,WAVL Tree,Latency,16080302
80,4,Insert,RB Tree,Latency,1014
80,4,Insert,WAVL Tree,Latency,1054
80,4,Lookup,RB Tree,Latency,1007
80,4,Lookup,WAVL Tree,Latency,1012
80,4,Delete,RB Tree,Latency,1007
80,4,Delete,WAVL Tree,Latency,1016
80,4,Traversal,RB Tree,Latency,14671307
80,4,Traversal,WAVL Tree,Latency,16044961
80,5,Insert,RB Tree,Latency,1005
80,5,Insert,WAVL Tree,Latency,1042
80,5,Lookup,RB Tree,Latency,1004
80,5,Lookup,WAVL Tree,Latency,1012
80,5,Delete,RB Tree,Latency,1006
80,5,Delete,WAVL Tree,Latency,1013
80,5,Traversal,RB Tree,Latency,14165929
80,5,Traversal,WAVL Tree,Latency,15025825
80,6,Insert,RB Tree,Latency,1006
80,6,Insert,WAVL Tree,Latency,1046
80,6,Lookup,RB Tree,Latency,1006
80,6,Lookup,WAVL Tree,Latency,1016
80,6,Delete,RB Tree,Latency,1006
80,6,Delete,WAVL Tree,Latency,1017
80,6,Traversal,RB Tree,Latency,15079743
80,6,Traversal,WAVL Tree,Latency,16265032
80,7,Insert,RB Tree,Latency,1006
80,7,Insert,WAVL Tree,Latency,1042
80,7,Lookup,RB Tree,Latency,1008
80,7,Lookup,WAVL Tree,Latency,1010
80,7,Delete,RB Tree,Latency,1008
80,7,Delete,WAVL Tree,Latency,1016
80,7,Traversal,RB Tree,Latency,13656780
80,7,Traversal,WAVL Tree,Latency,15172841
80,8,Insert,RB Tree,Latency,1005
80,8,Insert,WAVL Tree,Latency,1046
80,8,Lookup,RB Tree,Latency,1006
80,8,Lookup,WAVL Tree,Latency,1013
80,8,Delete,RB Tree,Latency,1006
80,8,Delete,WAVL Tree,Latency,1017
80,8,Traversal,RB Tree,Latency,14476236
80,8,Traversal,WAVL Tree,Latency,15426158
80,9,Insert,RB Tree,Latency,1005
80,9,Insert,WAVL Tree,Latency,1044
80,9,Lookup,RB Tree,Latency,1010
80,9,Lookup,WAVL Tree,Latency,1015
80,9,Delete,RB Tree,Latency,1008
80,9,Delete,WAVL Tree,Latency,1016
80,9,Traversal,RB Tree,Latency,14282494
80,9,Traversal,WAVL Tree,Latency,15199729
80,10,Insert,RB Tree,Latency,1006
80,10,Insert,WAVL Tree,Latency,1044
80,10,Lookup,RB Tree,Latency,1008
80,10,Lookup,WAVL Tree,Latency,1012
80,10,Delete,RB Tree,Latency,1008
80,10,Delete,WAVL Tree,Latency,1018
80,10,Traversal,RB Tree,Latency,13188766
80,10,Traversal,WAVL Tree,Latency,13924203
80,11,Insert,RB Tree,Latency,1017
80,11,Insert,WAVL Tree,Latency,1044
80,11,Lookup,RB Tree,Latency,1016
80,11,Lookup,WAVL Tree,Latency,1010
80,11,Delete,RB Tree,Latency,1005
80,11,Delete,WAVL Tree,Latency,1015
80,11,Traversal,RB Tree,Latency,14206225
80,11,Traversal,WAVL Tree,Latency,15145181
80,12,Insert,RB Tree,Latency,1003
80,12,Insert,WAVL Tree,Latency,1042
80,12,Lookup,RB Tree,Latency,1008
80,12,Lookup,WAVL Tree,Latency,1012
80,12,Delete,RB Tree,Latency,1007
80,12,Delete,WAVL Tree,Latency,1018
80,12,Traversal,RB Tree,Latency,14371051
80,12,Traversal,WAVL Tree,Latency,15323976
80,13,Insert,RB Tree,Latency,1004
80,13,Insert,WAVL Tree,Latency,1046
80,13,Lookup,RB Tree,Latency,1007
80,13,Lookup,WAVL Tree,Latency,1015
80,13,Delete,RB Tree,Latency,1007
80,13,Delete,WAVL Tree,Latency,1017
80,13,Traversal,RB Tree,Latency,14531338
80,13,Traversal,WAVL Tree,Latency,15366719
80,14,Insert,RB Tree,Latency,1004
80,14,Insert,WAVL Tree,Latency,1045
80,14,Lookup,RB Tree,Latency,1005
80,14,Lookup,WAVL Tree,Latency,1013
80,14,Delete,RB Tree,Latency,1005
80,14,Delete,WAVL Tree,Latency,1015
80,14,Traversal,RB Tree,Latency,14564932
80,14,Traversal,WAVL Tree,Latency,15469666
80,15,Insert,RB Tree,Latency,1004
80,15,Insert,WAVL Tree,Latency,1047
80,15,Lookup,RB Tree,Latency,1006
80,15,Lookup,WAVL Tree,Latency,1012
80,15,Delete,RB Tree,Latency,1008
80,15,Delete,WAVL Tree,Latency,1018
80,15,Traversal,RB Tree,Latency,14455838
80,15,Traversal,WAVL Tree,Latency,15410859
80,16,Insert,RB Tree,Latency,1005
80,16,Insert,WAVL Tree,Latency,1044
80,16,Lookup,RB Tree,Latency,1008
80,16,Lookup,WAVL Tree,Latency,1011
80,16,Delete,RB Tree,Latency,1008
80,16,Delete,WAVL Tree,Latency,1018
80,16,Traversal,RB Tree,Latency,14685827
80,16,Traversal,WAVL Tree,Latency,16004725
80,17,Insert,RB Tree,Latency,1002
80,17,Insert,WAVL Tree,Latency,1042
80,17,Lookup,RB Tree,Latency,1004
80,17,Lookup,WAVL Tree,Latency,1012
80,17,Delete,RB Tree,Latency,1004
80,17,Delete,WAVL Tree,Latency,1015
80,17,Traversal,RB Tree,Latency,14915118
80,17,Traversal,WAVL Tree,Latency,16189387
80,18,Insert,RB Tree,Latency,1009
80,18,Insert,WAVL Tree,Latency,1044
80,18,Lookup,RB Tree,Latency,1010
80,18,Lookup,WAVL Tree,Latency,1013
80,18,Delete,RB Tree,Latency,1008
80,18,Delete,WAVL Tree,Latency,1018
80,18,Traversal,RB Tree,Latency,14390674
80,18,Traversal,WAVL Tree,Latency,15306023
80,19,Insert,RB Tree,Latency,1006
80,19,Insert,WAVL Tree,Latency,1048
80,19,Lookup,RB Tree,Latency,1008
80,19,Lookup,WAVL Tree,Latency,1016
80,19,Delete,RB Tree,Latency,1007
80,19,Delete,WAVL Tree,Latency,1016
80,19,Traversal,RB Tree,Latency,14624226
80,19,Traversal,WAVL Tree,Latency,15433346
80,20,Insert,RB Tree,Latency,1004
80,20,Insert,WAVL Tree,Latency,1045
80,20,Lookup,RB Tree,Latency,1007
80,20,Lookup,WAVL Tree,Latency,1012
80,20,Delete,RB Tree,Latency,1007
80,20,Delete,WAVL Tree,Latency,1018
80,20,Traversal,RB Tree,Latency,14966730
80,20,Traversal,WAVL Tree,Latency,16083365
80,21,Insert,RB Tree,Latency,1003
80,21,Insert,WAVL Tree,Latency,1042
80,21,Lookup,RB Tree,Latency,1005
80,21,Lookup,WAVL Tree,Latency,1011
80,21,Delete,RB Tree,Latency,1007
80,21,Delete,WAVL Tree,Latency,1015
80,21,Traversal,RB Tree,Latency,14302322
80,21,Traversal,WAVL Tree,Latency,15122896
80,22,Insert,RB Tree,Latency,1016
80,22,Insert,WAVL Tree,Latency,1043
80,22,Lookup,RB Tree,Latency,1020
80,22,Lookup,WAVL Tree,Latency,1012
80,22,Delete,RB Tree,Latency,1007
80,22,Delete,WAVL Tree,Latency,1015
80,22,Traversal,RB Tree,Latency,13483285
80,22,Traversal,WAVL Tree,Latency,15242395
80,23,Insert,RB Tree,Latency,1005
80,23,Insert,WAVL Tree,Latency,1044
80,23,Lookup,RB Tree,Latency,1009
80,23,Lookup,WAVL Tree,Latency,1014
80,23,Delete,RB Tree,Latency,1007
80,23,Delete,WAVL Tree,Latency,1015
80,23,Traversal,RB Tree,Latency,14163825
80,23,Traversal,WAVL Tree,Latency,14980558
80,24,Insert,RB Tree,Latency,1002
80,24,Insert,WAVL Tree,Latency,1043
80,24,Lookup,RB Tree,Latency,1005
80,24,Lookup,WAVL Tree,Latency,1010
80,24,Delete,RB Tree,Latency,1008
80,24,Delete,WAVL Tree,Latency,1017
80,24,Traversal,RB Tree,Latency,14197907
80,24,Traversal,WAVL Tree,Latency,14996272
80,25,Insert,RB Tree,Latency,1003
80,25,Insert,WAVL Tree,Latency,1044
80,25,Lookup,RB Tree,Latency,1006
80,25,Lookup,WAVL Tree,Latency,1015
80,25,Delete,RB Tree,Latency,1007
80,25,Delete,WAVL Tree,Latency,1015
80,25,Traversal,RB Tree,Latency,13317129
80,25,Traversal,WAVL Tree,Latency,13898215
80,26,Insert,RB Tree,Latency,1003
80,26,Insert,WAVL Tree,Latency,1044
80,26,Lookup,RB Tree,Latency,1005
80,26,Lookup,WAVL Tree,Latency,1012
80,26,Delete,RB Tree,Latency,1006
80,26,Delete,WAVL Tree,Latency,1015
80,26,Traversal,RB Tree,Latency,14243164
80,26,Traversal,WAVL Tree,Latency,15102360
80,27,Insert,RB Tree,Latency,1005
80,27,Insert,WAVL Tree,Latency,1045
80,27,Lookup,RB Tree,Latency,1006
80,27,Lookup,WAVL Tree,Latency,1013
80,27,Delete,RB Tree,Latency,1007
80,27,Delete,WAVL Tree,Latency,1016
80,27,Traversal,RB Tree,Latency,14463096
80,27,Traversal,WAVL Tree,Latency,15353232
80,28,Insert,RB Tree,Latency,1006
80,28,Insert,WAVL Tree,Latency,1058
80,28,Lookup,RB Tree,Latency,1007
80,28,Lookup,WAVL Tree,Latency,1020
80,28,Delete,RB Tree,Latency,1007
80,28,Delete,WAVL Tree,Latency,1017
80,28,Traversal,RB Tree,Latency,14520297
80,28,Traversal,WAVL Tree,Latency,15478878
80,29,Insert,RB Tree,Latency,1007
80,29,Insert,WAVL Tree,Latency,1045
80,29,Lookup,RB Tree,Latency,1005
80,29,Lookup,WAVL Tree,Latency,1013
80,29,Delete,RB Tree,Latency,1004
80,29,Delete,WAVL Tree,Latency,1015
80,29,Traversal,RB Tree,Latency,14706774
80,29,Traversal,WAVL Tree,Latency,15426775
80,30,Insert,RB Tree,Latency,1007
80,30,Insert,WAVL Tree,Latency,1046
80,30,Lookup,RB Tree,Latency,1008
80,30,Lookup,WAVL Tree,Latency,1013
80,30,Delete,RB Tree,Latency,1008
80,30,Delete,WAVL Tree,Latency,1019
80,30,Traversal,RB Tree,Latency,14536638
80,30,Traversal,WAVL Tree,Latency,15529583
80,31,Insert,RB Tree,Latency,1005
80,31,Insert,WAVL Tree,Latency,1045
80,31,Lookup,RB Tree,Latency,1006
80,31,Lookup,WAVL Tree,Latency,1011
80,31,Delete,RB Tree,Latency,1007
80,31,Delete,WAVL Tree,Latency,1016
80,31,Traversal,RB Tree,Latency,13645245
80,31,Traversal,WAVL Tree,Latency,15284786
80,32,Insert,RB Tree,Latency,1001
80,32,Insert,WAVL Tree,Latency,1042
80,32,Lookup,RB Tree,Latency,1004
80,32,Lookup,WAVL Tree,Latency,1010
80,32,Delete,RB Tree,Latency,1006
80,32,Delete,WAVL Tree,Latency,1017
80,32,Traversal,RB Tree,Latency,16736591
80,32,Traversal,WAVL Tree,Latency,16177576
80,33,Insert,RB Tree,Latency,1004
80,33,Insert,WAVL Tree,Latency,1044
80,33,Lookup,RB Tree,Latency,1006
80,33,Lookup,WAVL Tree,Latency,1013
80,33,Delete,RB Tree,Latency,1003
80,33,Delete,WAVL Tree,Latency,1015
80,33,Traversal,RB Tree,Latency,14722627
80,33,Traversal,WAVL Tree,Latency,16103892
