Mode,Ratio,Run,Tree,Metric,Value
seq,50,17,WAVL Tree,L1 Misses,3426429
seq,50,17,WAVL Tree,LLC Misses,
seq,50,17,WAVL Tree,Branch Misses,27451360
seq,50,18,RB Tree,L1 Misses,3822835
seq,50,18,RB Tree,LLC Misses,
seq,50,18,RB Tree,Branch Misses,23763952
seq,50,18,WAVL Tree,L1 Misses,3424164
seq,50,18,WAVL Tree,LLC Misses,
seq,50,18,WAVL Tree,Branch Misses,27421020
seq,50,19,RB Tree,L1 Misses,3643376
seq,50,19,RB Tree,LLC Misses,
seq,50,19,RB Tree,Branch Misses,23880062
seq,50,19,WAVL Tree,L1 Misses,3413643
seq,50,19,WAVL Tree,LLC Misses,
seq,50,19,WAVL Tree,Branch Misses,27454716
seq,50,20,RB Tree,L1 Misses,3501904
seq,50,20,RB Tree,LLC Misses,
seq,50,20,RB Tree,Branch Misses,23845738
seq,50,20,WAVL Tree,L1 Misses,3437934
seq,50,20,WAVL Tree,LLC Misses,
seq,50,20,WAVL Tree,Branch Misses,27404506
seq,60,1,RB Tree,L1 Misses,3636343
seq,60,1,RB Tree,LLC Misses,
seq,60,1,RB Tree,Branch Misses,25048119
seq,60,1,WAVL Tree,L1 Misses,3397121
seq,60,1,WAVL Tree,LLC Misses,
seq,60,1,WAVL Tree,Branch Misses,28770899
seq,60,2,RB Tree,L1 Misses,3587719
seq,60,2,RB Tree,LLC Misses,
seq,60,2,RB Tree,Branch Misses,25066282
seq,60,2,WAVL Tree,L1 Misses,3489810
seq,60,2,WAVL Tree,LLC Misses,
seq,60,2,WAVL Tree,Branch Misses,28771624
seq,60,3,RB Tree,L1 Misses,3558653
seq,60,3,RB Tree,LLC Misses,
seq,60,3,RB Tree,Branch Misses,25019462
seq,60,3,WAVL Tree,L1 Misses,3447051
seq,60,3,WAVL Tree,LLC Misses,
seq,60,3,WAVL Tree,Branch Misses,28786440
seq,60,4,RB Tree,L1 Misses,3643888
seq,60,4,RB Tree,LLC Misses,
seq,60,4,RB Tree,Branch Misses,24996560
seq,60,4,WAVL Tree,L1 Misses,3392076
seq,60,4,WAVL Tree,LLC Misses,
seq,60,4,WAVL Tree,Branch Misses,28700887
seq,60,5,RB Tree,L1 Misses,3565760
seq,60,5,RB Tree,LLC Misses,
seq,60,5,RB Tree,Branch Misses,25016195
seq,60,5,WAVL Tree,L1 Misses,3622681
seq,60,5,WAVL Tree,LLC Misses,
seq,60,5,WAVL Tree,Branch Misses,28753441
seq,60,6,RB Tree,L1 Misses,3636668
seq,60,6,RB Tree,LLC Misses,
seq,60,6,RB Tree,Branch Misses,25038607
seq,60,6,WAVL Tree,L1 Misses,3496443
seq,60,6,WAVL Tree,LLC Misses,
seq,60,6,WAVL Tree,Branch Misses,28710354
seq,60,7,RB Tree,L1 Misses,3629481
seq,60,7,RB Tree,LLC Misses,
seq,60,7,RB Tree,Branch Misses,24994666
seq,60,7,WAVL Tree,L1 Misses,3487787
seq,60,7,WAVL Tree,LLC Misses,
seq,60,7,WAVL Tree,Branch Misses,28730362
seq,60,8,RB Tree,L1 Misses,3655152
seq,60,8,RB Tree,LLC Misses,
seq,60,8,RB Tree,Branch Misses,25031234
seq,60,8,WAVL Tree,L1 Misses,3405357
seq,60,8,WAVL Tree,LLC Misses,
seq,60,8,WAVL Tree,Branch Misses,28787040
seq,60,9,RB Tree,L1 Misses,3611664
seq,60,9,RB Tree,LLC Misses,
seq,60,9,RB Tree,Branch Misses,25035549
seq,60,9,WAVL Tree,L1 Misses,3433398
seq,60,9,WAVL Tree,LLC Misses,
seq,60,9,WAVL Tree,Branch Misses,28798496
seq,60,10,RB Tree,L1 Misses,3660756
seq,60,10,RB Tree,LLC Misses,
seq,60,10,RB Tree,Branch Misses,25048487
seq,60,10,WAVL Tree,L1 Misses,3403112
seq,60,10,WAVL Tree,LLC Misses,
seq,60,10,WAVL Tree,Branch Misses,28749873
seq,60,11,RB Tree,L1 Misses,3676328
seq,60,11,RB Tree,LLC Misses,
seq,60,11,RB Tree,Branch Misses,25008641
seq,60,11,WAVL Tree,L1 Misses,3425976
seq,60,11,WAVL Tree,LLC Misses,
seq,60,11,WAVL Tree,Branch Misses,28740114
seq,60,12,RB Tree,L1 Misses,3595861
seq,60,12,RB Tree,LLC Misses,
seq,60,12,RB Tree,Branch Misses,25011873
seq,60,12,WAVL Tree,L1 Misses,3409639
seq,60,12,WAVL Tree,LLC Misses,
seq,60,12,WAVL Tree,Branch Misses,28757207
seq,60,13,RB Tree,L1 Misses,3665371
seq,60,13,RB Tree,LLC Misses,
seq,60,13,RB Tree,Branch Misses,25023914
seq,60,13,WAVL Tree,L1 Misses,3427921
seq,60,13,WAVL Tree,LLC Misses,
seq,60,13,WAVL Tree,Branch Misses,28800732
seq,60,14,RB Tree,L1 Misses,3885342
seq,60,14,RB Tree,LLC Misses,
seq,60,14,RB Tree,Branch Misses,24997256
seq,60,14,WAVL Tree,L1 Misses,3489798
seq,60,14,WAVL Tree,LLC Misses,
seq,60,14,WAVL Tree,Branch Misses,28784439
seq,60,15,RB Tree,L1 Misses,3574698
seq,60,15,RB Tree,LLC Misses,
seq,60,15,RB Tree,Branch Misses,25046649
seq,60,15,WAVL Tree,L1 Misses,3451780
seq,60,15,WAVL Tree,LLC Misses,
seq,60,15,WAVL Tree,Branch Misses,28700574
seq,60,16,RB Tree,L1 Misses,3671126
seq,60,16,RB Tree,LLC Misses,
seq,60,16,RB Tree,Branch Misses,25022200
seq,60,16,WAVL Tree,L1 Misses,3516956
seq,60,16,WAVL Tree,LLC Misses,
seq,60,16,WAVL Tree,Branch Misses,28747405
seq,60,17,RB Tree,L1 Misses,3684991
seq,60,17,RB Tree,LLC Misses,
seq,60,17,RB Tree,Branch Misses,25042720
seq,60,17,WAVL Tree,L1 Misses,3419076
seq,60,17,WAVL Tree,LLC Misses,
seq,60,17,WAVL Tree,Branch Misses,28804128
seq,60,18,RB Tree,L1 Misses,3652029
seq,60,18,RB Tree,LLC Misses,
seq,60,18,RB Tree,Branch Misses,25019752
seq,60,18,WAVL Tree,L1 Misses,3461602
seq,60,18,WAVL Tree,LLC Misses,
seq,60,18,WAVL Tree,Branch Misses,28777100
seq,60,19,RB Tree,L1 Misses,3689115
seq,60,19,RB Tree,LLC Misses,
seq,60,19,RB Tree,Branch Misses,25062353
seq,60,19,WAVL Tree,L1 Misses,3435110
seq,60,19,WAVL Tree,LLC Misses,
seq,60,19,WAVL Tree,Branch Misses,28751474
seq,60,20,RB Tree,L1 Misses,3651909
seq,60,20,RB Tree,LLC Misses,
seq,60,20,RB Tree,Branch Misses,25079511
seq,60,20,WAVL Tree,L1 Misses,3461387
seq,60,20,WAVL Tree,LLC Misses,
seq,60,20,WAVL Tree,Branch Misses,28803254
seq,70,1,RB Tree,L1 Misses,3640075
seq,70,1,RB Tree,LLC Misses,
seq,70,1,RB Tree,Branch Misses,26285851
seq,70,1,WAVL Tree,L1 Misses,3435694
seq,70,1,WAVL Tree,LLC Misses,
seq,70,1,WAVL Tree,Branch Misses,30092555
seq,70,2,RB Tree,L1 Misses,3678657
seq,70,2,RB Tree,LLC Misses,
seq,70,2,RB Tree,Branch Misses,26230573
seq,70,2,WAVL Tree,L1 Misses,3582434
seq,70,2,WAVL Tree,LLC Misses,
seq,70,2,WAVL Tree,Branch Misses,30085812
seq,70,3,RB Tree,L1 Misses,3616112
seq,70,3,RB Tree,LLC Misses,
seq,70,3,RB Tree,Branch Misses,26307361
seq,70,3,WAVL Tree,L1 Misses,3435466
seq,70,3,WAVL Tree,LLC Misses,
seq,70,3,WAVL Tree,Branch Misses,30071588
seq,70,4,RB Tree,L1 Misses,4028677
seq,70,4,RB Tree,LLC Misses,
seq,70,4,RB Tree,Branch Misses,26280017
seq,70,4,WAVL Tree,L1 Misses,3464758
seq,70,4,WAVL Tree,LLC Misses,
seq,70,4,WAVL Tree,Branch Misses,30066098
seq,70,5,RB Tree,L1 Misses,3645855
seq,70,5,RB Tree,LLC Misses,
seq,70,5,RB Tree,Branch Misses,26239649
seq,70,5,WAVL Tree,L1 Misses,3500090
seq,70,5,WAVL Tree,LLC Misses,
seq,70,5,WAVL Tree,Branch Misses,30105214
seq,70,6,RB Tree,L1 Misses,3773129
seq,70,6,RB Tree,LLC Misses,
seq,70,6,RB Tree,Branch Misses,26288910
seq,70,6,WAVL Tree,L1 Misses,3979481
seq,70,6,WAVL Tree,LLC Misses,
seq,70,6,WAVL Tree,Branch Misses,30151835
seq,70,7,RB Tree,L1 Misses,3763623
seq,70,7,RB Tree,LLC Misses,
seq,70,7,RB Tree,Branch Misses,26255270
seq,70,7,WAVL Tree,L1 Misses,3542173
seq,70,7,WAVL Tree,LLC Misses,
seq,70,7,WAVL Tree,Branch Misses,30146863
seq,70,8,RB Tree,L1 Misses,3638207
seq,70,8,RB Tree,LLC Misses,
seq,70,8,RB Tree,Branch Misses,26262737
seq,70,8,WAVL Tree,L1 Misses,3605249
seq,70,8,WAVL Tree,LLC Misses,
seq,70,8,WAVL Tree,Branch Misses,30152519
seq,70,9,RB Tree,L1 Misses,3850164
seq,70,9,RB Tree,LLC Misses,
seq,70,9,RB Tree,Branch Misses,26281554
seq,70,9,WAVL Tree,L1 Misses,3534805
seq,70,9,WAVL Tree,LLC Misses,
seq,70,9,WAVL Tree,Branch Misses,30139753
seq,70,10,RB Tree,L1 Misses,3565860
seq,70,10,RB Tree,LLC Misses,
seq,70,10,RB Tree,Branch Misses,26309744
seq,70,10,WAVL Tree,L1 Misses,3408497
seq,70,10,WAVL Tree,LLC Misses,
seq,70,10,WAVL Tree,Branch Misses,30096075
seq,70,11,RB Tree,L1 Misses,3645934
seq,70,11,RB Tree,LLC Misses,
seq,70,11,RB Tree,Branch Misses,26338781
seq,70,11,WAVL Tree,L1 Misses,3440076
seq,70,11,WAVL Tree,LLC Misses,
seq,70,11,WAVL Tree,Branch Misses,30053781
seq,70,12,RB Tree,L1 Misses,3583148
seq,70,12,RB Tree,LLC Misses,
seq,70,12,RB Tree,Branch Misses,26223216
seq,70,12,WAVL Tree,L1 Misses,3429742
seq,70,12,WAVL Tree,LLC Misses,
seq,70,12,WAVL Tree,Branch Misses,30090570
seq,70,13,RB Tree,L1 Misses,3662465
seq,70,13,RB Tree,LLC Misses,
seq,70,13,RB Tree,Branch Misses,26210940
seq,70,13,WAVL Tree,L1 Misses,3465734
seq,70,13,WAVL Tree,LLC Misses,
seq,70,13,WAVL Tree,Branch Misses,30106772
seq,70,14,RB Tree,L1 Misses,3740053
seq,70,14,RB Tree,LLC Misses,
seq,70,14,RB Tree,Branch Misses,26207170
seq,70,14,WAVL Tree,L1 Misses,3480844
seq,70,14,WAVL Tree,LLC Misses,
seq,70,14,WAVL Tree,Branch Misses,30127784
seq,70,15,RB Tree,L1 Misses,3639938
seq,70,15,RB Tree,LLC Misses,
seq,70,15,RB Tree,Branch Misses,26284586
seq,70,15,WAVL Tree,L1 Misses,3439074
seq,70,15,WAVL Tree,LLC Misses,
seq,70,15,WAVL Tree,Branch Misses,30150486
seq,70,16,RB Tree,L1 Misses,3735044
seq,70,16,RB Tree,LLC Misses,
seq,70,16,RB Tree,Branch Misses,26293058
seq,70,16,WAVL Tree,L1 Misses,3496801
seq,70,16,WAVL Tree,LLC Misses,
seq,70,16,WAVL Tree,Branch Misses,30108677
seq,70,17,RB Tree,L1 Misses,3716011
seq,70,17,RB Tree,LLC Misses,
seq,70,17,RB Tree,Branch Misses,26232647
seq,70,17,WAVL Tree,L1 Misses,3452892
seq,70,17,WAVL Tree,LLC Misses,
seq,70,17,WAVL Tree,Branch Misses,30066846
seq,70,18,RB Tree,L1 Misses,3706521
seq,70,18,RB Tree,LLC Misses,
seq,70,18,RB Tree,Branch Misses,26322911
seq,70,18,WAVL Tree,L1 Misses,3448328
seq,70,18,WAVL Tree,LLC Misses,
seq,70,18,WAVL Tree,Branch Misses,30090486
seq,70,19,RB Tree,L1 Misses,3655790
seq,70,19,RB Tree,LLC Misses,
seq,70,19,RB Tree,Branch Misses,26206534
seq,70,19,WAVL Tree,L1 Misses,3438656
seq,70,19,WAVL Tree,LLC Misses,
seq,70,19,WAVL Tree,Branch Misses,30098893
seq,70,20,RB Tree,L1 Misses,3624731
seq,70,20,RB Tree,LLC Misses,
seq,70,20,RB Tree,Branch Misses,26182282
seq,70,20,WAVL Tree,L1 Misses,3488665
seq,70,20,WAVL Tree,LLC Misses,
seq,70,20,WAVL Tree,Branch Misses,30131944
seq,80,1,RB Tree,L1 Misses,5426243
seq,80,1,RB Tree,LLC Misses,
seq,80,1,RB Tree,Branch Misses,27426239
seq,80,1,WAVL Tree,L1 Misses,3533028
seq,80,1,WAVL Tree,LLC Misses,
seq,80,1,WAVL Tree,Branch Misses,31476269
seq,80,2,RB Tree,L1 Misses,3687056
seq,80,2,RB Tree,LLC Misses,
seq,80,2,RB Tree,Branch Misses,27555418
seq,80,2,WAVL Tree,L1 Misses,3503135
seq,80,2,WAVL Tree,LLC Misses,
seq,80,2,WAVL Tree,Branch Misses,31455058
seq,80,3,RB Tree,L1 Misses,3679855
seq,80,3,RB Tree,LLC Misses,
seq,80,3,RB Tree,Branch Misses,27427796
seq,80,3,WAVL Tree,L1 Misses,3530850
seq,80,3,WAVL Tree,LLC Misses,
seq,80,3,WAVL Tree,Branch Misses,31462759
seq,80,4,RB Tree,L1 Misses,3682932
seq,80,4,RB Tree,LLC Misses,
seq,80,4,RB Tree,Branch Misses,27418611
seq,80,4,WAVL Tree,L1 Misses,3467090
seq,80,4,WAVL Tree,LLC Misses,
seq,80,4,WAVL Tree,Branch Misses,31431941
seq,80,5,RB Tree,L1 Misses,3772976
seq,80,5,RB Tree,LLC Misses,
seq,80,5,RB Tree,Branch Misses,27426154
seq,80,5,WAVL Tree,L1 Misses,3476469
seq,80,5,WAVL Tree,LLC Misses,
seq,80,5,WAVL Tree,Branch Misses,31478861
seq,80,6,RB Tree,L1 Misses,3660221
seq,80,6,RB Tree,LLC Misses,
seq,80,6,RB Tree,Branch Misses,27522627
seq,80,6,WAVL Tree,L1 Misses,3511320
seq,80,6,WAVL Tree,LLC Misses,
seq,80,6,WAVL Tree,Branch Misses,31462458
seq,80,7,RB Tree,L1 Misses,3730335
seq,80,7,RB Tree,LLC Misses,
seq,80,7,RB Tree,Branch Misses,27480787
seq,80,7,WAVL Tree,L1 Misses,3527704
seq,80,7,WAVL Tree,LLC Misses,
seq,80,7,WAVL Tree,Branch Misses,31428502
seq,80,8,RB Tree,L1 Misses,3663975
seq,80,8,RB Tree,LLC Misses,
seq,80,8,RB Tree,Branch Misses,27512135
seq,80,8,WAVL Tree,L1 Misses,3489970
seq,80,8,WAVL Tree,LLC Misses,
seq,80,8,WAVL Tree,Branch Misses,31494123
seq,80,9,RB Tree,L1 Misses,3669884
seq,80,9,RB Tree,LLC Misses,
seq,80,9,RB Tree,Branch Misses,27492758
seq,80,9,WAVL Tree,L1 Misses,3713571
seq,80,9,WAVL Tree,LLC Misses,
seq,80,9,WAVL Tree,Branch Misses,31446613
seq,80,10,RB Tree,L1 Misses,3773381
seq,80,10,RB Tree,LLC Misses,
seq,80,10,RB Tree,Branch Misses,27437747
seq,80,10,WAVL Tree,L1 Misses,3585410
seq,80,10,WAVL Tree,LLC Misses,
seq,80,10,WAVL Tree,Branch Misses,31446968
seq,80,11,RB Tree,L1 Misses,4425412
seq,80,11,RB Tree,LLC Misses,
seq,80,11,RB Tree,Branch Misses,27529152
seq,80,11,WAVL Tree,L1 Misses,3510514
seq,80,11,WAVL Tree,LLC Misses,
seq,80,11,WAVL Tree,Branch Misses,31510409
seq,80,12,RB Tree,L1 Misses,3686885
seq,80,12,RB Tree,LLC Misses,
seq,80,12,RB Tree,Branch Misses,27476963
seq,80,12,WAVL Tree,L1 Misses,3460580
seq,80,12,WAVL Tree,LLC Misses,
seq,80,12,WAVL Tree,Branch Misses,31407700
seq,80,13,RB Tree,L1 Misses,3746242
seq,80,13,RB Tree,LLC Misses,
seq,80,13,RB Tree,Branch Misses,27465271
seq,80,13,WAVL Tree,L1 Misses,3505925
seq,80,13,WAVL Tree,LLC Misses,
seq,80,13,WAVL Tree,Branch Misses,31476880
seq,80,14,RB Tree,L1 Misses,3716914
seq,80,14,RB Tree,LLC Misses,
seq,80,14,RB Tree,Branch Misses,27399160
seq,80,14,WAVL Tree,L1 Misses,3540482
seq,80,14,WAVL Tree,LLC Misses,
seq,80,14,WAVL Tree,Branch Misses,31454100
seq,80,15,RB Tree,L1 Misses,3835408
seq,80,15,RB Tree,LLC Misses,
seq,80,15,RB Tree,Branch Misses,27478221
seq,80,15,WAVL Tree,L1 Misses,3509088
seq,80,15,WAVL Tree,LLC Misses,
seq,80,15,WAVL Tree,Branch Misses,31444662
seq,80,16,RB Tree,L1 Misses,3772405
seq,80,16,RB Tree,LLC Misses,
seq,80,16,RB Tree,Branch Misses,27535351
seq,80,16,WAVL Tree,L1 Misses,3680950
seq,80,16,WAVL Tree,LLC Misses,
seq,80,16,WAVL Tree,Branch Misses,31470457
seq,80,17,RB Tree,L1 Misses,3761104
seq,80,17,RB Tree,LLC Misses,
seq,80,17,RB Tree,Branch Misses,27437560
seq,80,17,WAVL Tree,L1 Misses,3550575
seq,80,17,WAVL Tree,LLC Misses,
seq,80,17,WAVL Tree,Branch Misses,31434971
seq,80,18,RB Tree,L1 Misses,3739095
seq,80,18,RB Tree,LLC Misses,
seq,80,18,RB Tree,Branch Misses,27467974
seq,80,18,WAVL Tree,L1 Misses,3557831
seq,80,18,WAVL Tree,LLC Misses,
seq,80,18,WAVL Tree,Branch Misses,31463731
seq,80,19,RB Tree,L1 Misses,3722871
seq,80,19,RB Tree,LLC Misses,
seq,80,19,RB Tree,Branch Misses,27466659
seq,80,19,WAVL Tree,L1 Misses,3603818
seq,80,19,WAVL Tree,LLC Misses,
seq,80,19,WAVL Tree,Branch Misses,31364675
seq,80,20,RB Tree,L1 Misses,3712635
seq,80,20,RB Tree,LLC Misses,
seq,80,20,RB Tree,Branch Misses,27416367
seq,80,20,WAVL Tree,L1 Misses,3499862
seq,80,20,WAVL Tree,LLC Misses,
seq,80,20,WAVL Tree,Branch Misses,31444448
seq,90,1,RB Tree,L1 Misses,3781817
seq,90,1,RB Tree,LLC Misses,
seq,90,1,RB Tree,Branch Misses,28779955
seq,90,1,WAVL Tree,L1 Misses,3545597
seq,90,1,WAVL Tree,LLC Misses,
seq,90,1,WAVL Tree,Branch Misses,32780459
seq,90,2,RB Tree,L1 Misses,3744704
seq,90,2,RB Tree,LLC Misses,
seq,90,2,RB Tree,Branch Misses,28733644
seq,90,2,WAVL Tree,L1 Misses,3488321
seq,90,2,WAVL Tree,LLC Misses,
seq,90,2,WAVL Tree,Branch Misses,32826836
seq,90,3,RB Tree,L1 Misses,3744434
seq,90,3,RB Tree,LLC Misses,
seq,90,3,RB Tree,Branch Misses,28725877
seq,90,3,WAVL Tree,L1 Misses,3531299
seq,90,3,WAVL Tree,LLC Misses,
seq,90,3,WAVL Tree,Branch Misses,32808975
seq,90,4,RB Tree,L1 Misses,3776584
seq,90,4,RB Tree,LLC Misses,
seq,90,4,RB Tree,Branch Misses,28685278
seq,90,4,WAVL Tree,L1 Misses,3558531
seq,90,4,WAVL Tree,LLC Misses,
seq,90,4,WAVL Tree,Branch Misses,32755988
seq,90,5,RB Tree,L1 Misses,3842530
seq,90,5,RB Tree,LLC Misses,
seq,90,5,RB Tree,Branch Misses,28689396
seq,90,5,WAVL Tree,L1 Misses,3589801
seq,90,5,WAVL Tree,LLC Misses,
seq,90,5,WAVL Tree,Branch Misses,32847384
seq,90,6,RB Tree,L1 Misses,3785897
seq,90,6,RB Tree,LLC Misses,
seq,90,6,RB Tree,Branch Misses,28718337
seq,90,6,WAVL Tree,L1 Misses,3558265
seq,90,6,WAVL Tree,LLC Misses,
seq,90,6,WAVL Tree,Branch Misses,32778956
seq,90,7,RB Tree,L1 Misses,3764441
seq,90,7,RB Tree,LLC Misses,
seq,90,7,RB Tree,Branch Misses,28767765
seq,90,7,WAVL Tree,L1 Misses,3544018
seq,90,7,WAVL Tree,LLC Misses,
seq,90,7,WAVL Tree,Branch Misses,32813465
seq,90,8,RB Tree,L1 Misses,3771362
seq,90,8,RB Tree,LLC Misses,
seq,90,8,RB Tree,Branch Misses,28774837
seq,90,8,WAVL Tree,L1 Misses,3533292
seq,90,8,WAVL Tree,LLC Misses,
seq,90,8,WAVL Tree,Branch Misses,32813973
seq,90,9,RB Tree,L1 Misses,3773030
seq,90,9,RB Tree,LLC Misses,
seq,90,9,RB Tree,Branch Misses,28605938
seq,90,9,WAVL Tree,L1 Misses,3537497
seq,90,9,WAVL Tree,LLC Misses,
seq,90,9,WAVL Tree,Branch Misses,32794396
seq,90,10,RB Tree,L1 Misses,3744417
seq,90,10,RB Tree,LLC Misses,
seq,90,10,RB Tree,Branch Misses,28761331
seq,90,10,WAVL Tree,L1 Misses,3584907
seq,90,10,WAVL Tree,LLC Misses,
seq,90,10,WAVL Tree,Branch Misses,32795967
seq,90,11,RB Tree,L1 Misses,3750655
seq,90,11,RB Tree,LLC Misses,
seq,90,11,RB Tree,Branch Misses,28694575
seq,90,11,WAVL Tree,L1 Misses,3613400
seq,90,11,WAVL Tree,LLC Misses,
seq,90,11,WAVL Tree,Branch Misses,32848848
seq,90,12,RB Tree,L1 Misses,3733933
seq,90,12,RB Tree,LLC Misses,
seq,90,12,RB Tree,Branch Misses,28687828
seq,90,12,WAVL Tree,L1 Misses,3603529
seq,90,12,WAVL Tree,LLC Misses,
seq,90,12,WAVL Tree,Branch Misses,32847290
seq,90,13,RB Tree,L1 Misses,3721486
seq,90,13,RB Tree,LLC Misses,
seq,90,13,RB Tree,Branch Misses,28676823
seq,90,13,WAVL Tree,L1 Misses,3710774
seq,90,13,WAVL Tree,LLC Misses,
seq,90,13,WAVL Tree,Branch Misses,32845390
seq,90,14,RB Tree,L1 Misses,3731381
seq,90,14,RB Tree,LLC Misses,
seq,90,14,RB Tree,Branch Misses,28749024
seq,90,14,WAVL Tree,L1 Misses,3526257
seq,90,14,WAVL Tree,LLC Misses,
seq,90,14,WAVL Tree,Branch Misses,32819570
seq,90,15,RB Tree,L1 Misses,3743941
seq,90,15,RB Tree,LLC Misses,
seq,90,15,RB Tree,Branch Misses,28666090
seq,90,15,WAVL Tree,L1 Misses,3878470
seq,90,15,WAVL Tree,LLC Misses,
seq,90,15,WAVL Tree,Branch Misses,32807348
seq,90,16,RB Tree,L1 Misses,3823774
seq,90,16,RB Tree,LLC Misses,
seq,90,16,RB Tree,Branch Misses,28755249
seq,90,16,WAVL Tree,L1 Misses,4447363
seq,90,16,WAVL Tree,LLC Misses,
seq,90,16,WAVL Tree,Branch Misses,32808291
seq,90,17,RB Tree,L1 Misses,4480119
seq,90,17,RB Tree,LLC Misses,
seq,90,17,RB Tree,Branch Misses,28700571
seq,90,17,WAVL Tree,L1 Misses,3574645
seq,90,17,WAVL Tree,LLC Misses,
seq,90,17,WAVL Tree,Branch Misses,32804665
seq,90,18,RB Tree,L1 Misses,3768760
seq,90,18,RB Tree,LLC Misses,
seq,90,18,RB Tree,Branch Misses,28722454
seq,90,18,WAVL Tree,L1 Misses,3566887
seq,90,18,WAVL Tree,LLC Misses,
seq,90,18,WAVL Tree,Branch Misses,32786653
seq,90,19,RB Tree,L1 Misses,3768828
seq,90,19,RB Tree,LLC Misses,
seq,90,19,RB Tree,Branch Misses,28768612
seq,90,19,WAVL Tree,L1 Misses,3546471
seq,90,19,WAVL Tree,LLC Misses,
seq,90,19,WAVL Tree,Branch Misses,32824218
seq,90,20,RB Tree,L1 Misses,3773034
seq,90,20,RB Tree,LLC Misses,
seq,90,20,RB Tree,Branch Misses,28768098
seq,90,20,WAVL Tree,L1 Misses,3538347
seq,90,20,WAVL Tree,LLC Misses,
seq,90,20,WAVL Tree,Branch Misses,32840192
seq,100,1,RB Tree,L1 Misses,3892175
seq,100,1,RB Tree,LLC Misses,
seq,100,1,RB Tree,Branch Misses,29914235
seq,100,1,WAVL Tree,L1 Misses,3649640
seq,100,1,WAVL Tree,LLC Misses,
seq,100,1,WAVL Tree,Branch Misses,34143076
seq,100,2,RB Tree,L1 Misses,3746757
seq,100,2,RB Tree,LLC Misses,
seq,100,2,RB Tree,Branch Misses,29869018
seq,100,2,WAVL Tree,L1 Misses,3653520
seq,100,2,WAVL Tree,LLC Misses,
seq,100,2,WAVL Tree,Branch Misses,34081753
seq,100,3,RB Tree,L1 Misses,3833535
seq,100,3,RB Tree,LLC Misses,
seq,100,3,RB Tree,Branch Misses,29957212
seq,100,3,WAVL Tree,L1 Misses,3511865
seq,100,3,WAVL Tree,LLC Misses,
seq,100,3,WAVL Tree,Branch Misses,34153182
seq,100,4,RB Tree,L1 Misses,3781889
seq,100,4,RB Tree,LLC Misses,
seq,100,4,RB Tree,Branch Misses,29956475
seq,100,4,WAVL Tree,L1 Misses,3704860
seq,100,4,WAVL Tree,LLC Misses,
seq,100,4,WAVL Tree,Branch Misses,34054725
seq,100,5,RB Tree,L1 Misses,3787785
seq,100,5,RB Tree,LLC Misses,
seq,100,5,RB Tree,Branch Misses,29868170
seq,100,5,WAVL Tree,L1 Misses,3631072
seq,100,5,WAVL Tree,LLC Misses,
seq,100,5,WAVL Tree,Branch Misses,34201055
seq,100,6,RB Tree,L1 Misses,4009865
seq,100,6,RB Tree,LLC Misses,
seq,100,6,RB Tree,Branch Misses,29948652
seq,100,6,WAVL Tree,L1 Misses,3587995
seq,100,6,WAVL Tree,LLC Misses,
seq,100,6,WAVL Tree,Branch Misses,34087357
seq,100,7,RB Tree,L1 Misses,3775510
seq,100,7,RB Tree,LLC Misses,
seq,100,7,RB Tree,Branch Misses,29922762
seq,100,7,WAVL Tree,L1 Misses,3575871
seq,100,7,WAVL Tree,LLC Misses,
seq,100,7,WAVL Tree,Branch Misses,34133398
seq,100,8,RB Tree,L1 Misses,3896902
seq,100,8,RB Tree,LLC Misses,
seq,100,8,RB Tree,Branch Misses,29981953
seq,100,8,WAVL Tree,L1 Misses,3675109
seq,100,8,WAVL Tree,LLC Misses,
seq,100,8,WAVL Tree,Branch Misses,34140690
seq,100,9,RB Tree,L1 Misses,3848861
seq,100,9,RB Tree,LLC Misses,
seq,100,9,RB Tree,Branch Misses,29917428
seq,100,9,WAVL Tree,L1 Misses,3583147
seq,100,9,WAVL Tree,LLC Misses,
seq,100,9,WAVL Tree,Branch Misses,34165463
seq,100,10,RB Tree,L1 Misses,3946821
seq,100,10,RB Tree,LLC Misses,
seq,100,10,RB Tree,Branch Misses,29929000
seq,100,10,WAVL Tree,L1 Misses,3503912
seq,100,10,WAVL Tree,LLC Misses,
seq,100,10,WAVL Tree,Branch Misses,34156785
seq,100,11,RB Tree,L1 Misses,3842897
seq,100,11,RB Tree,LLC Misses,
seq,100,11,RB Tree,Branch Misses,29935031
seq,100,11,WAVL Tree,L1 Misses,3561798
seq,100,11,WAVL Tree,LLC Misses,
seq,100,11,WAVL Tree,Branch Misses,34094603
seq,100,12,RB Tree,L1 Misses,3815478
seq,100,12,RB Tree,LLC Misses,
seq,100,12,RB Tree,Branch Misses,29826683
seq,100,12,WAVL Tree,L1 Misses,3669778
seq,100,12,WAVL Tree,LLC Misses,
seq,100,12,WAVL Tree,Branch Misses,34139405
seq,100,13,RB Tree,L1 Misses,3842731
seq,100,13,RB Tree,LLC Misses,
seq,100,13,RB Tree,Branch Misses,29847794
seq,100,13,WAVL Tree,L1 Misses,3602534
seq,100,13,WAVL Tree,LLC Misses,
seq,100,13,WAVL Tree,Branch Misses,34166367
seq,100,14,RB Tree,L1 Misses,3790436
seq,100,14,RB Tree,LLC Misses,
seq,100,14,RB Tree,Branch Misses,29881747
