Ratio,Run,Phase,Tree,Metric,Value
70,20,Delete,RB Tree,Rotations,2650
70,20,Delete,WAVL Tree,Rotations,2496
70,20,Delete,RB Tree,Path,4394
70,20,Delete,WAVL Tree,Path,4917
70,21,Insert,RB Tree,Rotations,5780
70,21,Insert,WAVL Tree,Rotations,6946
70,21,Insert,RB Tree,Path,10284
70,21,Insert,WAVL Tree,Path,17797
70,21,Delete,RB Tree,Rotations,2651
70,21,Delete,WAVL Tree,Rotations,2614
70,21,Delete,RB Tree,Path,4425
70,21,Delete,WAVL Tree,Path,4798
70,22,Insert,RB Tree,Rotations,5843
70,22,Insert,WAVL Tree,Rotations,6908
70,22,Insert,RB Tree,Path,10366
70,22,Insert,WAVL Tree,Path,17844
70,22,Delete,RB Tree,Rotations,2644
70,22,Delete,WAVL Tree,Rotations,2530
70,22,Delete,RB Tree,Path,4474
70,22,Delete,WAVL Tree,Path,4927
70,23,Insert,RB Tree,Rotations,5793
70,23,Insert,WAVL Tree,Rotations,7004
70,23,Insert,RB Tree,Path,10166
70,23,Insert,WAVL Tree,Path,17819
70,23,Delete,RB Tree,Rotations,2667
70,23,Delete,WAVL Tree,Rotations,2635
70,23,Delete,RB Tree,Path,4415
70,23,Delete,WAVL Tree,Path,4771
70,24,Insert,RB Tree,Rotations,5726
70,24,Insert,WAVL Tree,Rotations,6979
70,24,Insert,RB Tree,Path,10292
70,24,Insert,WAVL Tree,Path,17929
70,24,Delete,RB Tree,Rotations,2549
70,24,Delete,WAVL Tree,Rotations,2462
70,24,Delete,RB Tree,Path,4367
70,24,Delete,WAVL Tree,Path,4874
70,25,Insert,RB Tree,Rotations,5930
70,25,Insert,WAVL Tree,Rotations,7075
70,25,Insert,RB Tree,Path,10326
70,25,Insert,WAVL Tree,Path,17889
70,25,Delete,RB Tree,Rotations,2643
70,25,Delete,WAVL Tree,Rotations,2566
70,25,Delete,RB Tree,Path,4424
70,25,Delete,WAVL Tree,Path,4849
70,26,Insert,RB Tree,Rotations,5793
70,26,Insert,WAVL Tree,Rotations,6886
70,26,Insert,RB Tree,Path,10306
70,26,Insert,WAVL Tree,Path,17824
70,26,Delete,RB Tree,Rotations,2573
70,26,Delete,WAVL Tree,Rotations,2462
70,26,Delete,RB Tree,Path,4406
70,26,Delete,WAVL Tree,Path,4877
70,27,Insert,RB Tree,Rotations,5755
70,27,Insert,WAVL Tree,Rotations,7070
70,27,Insert,RB Tree,Path,10238
70,27,Insert,WAVL Tree,Path,17835
70,27,Delete,RB Tree,Rotations,2579
70,27,Delete,WAVL Tree,Rotations,2566
70,27,Delete,RB Tree,Path,4379
70,27,Delete,WAVL Tree,Path,4813
70,28,Insert,RB Tree,Rotations,5898
70,28,Insert,WAVL Tree,Rotations,7065
70,28,Insert,RB Tree,Path,10250
70,28,Insert,WAVL Tree,Path,17836
70,28,Delete,RB Tree,Rotations,2639
70,28,Delete,WAVL Tree,Rotations,2492
70,28,Delete,RB Tree,Path,4427
70,28,Delete,WAVL Tree,Path,4803
70,29,Insert,RB Tree,Rotations,5826
70,29,Insert,WAVL Tree,Rotations,6964
70,29,Insert,RB Tree,Path,10278
70,29,Insert,WAVL Tree,Path,17823
70,29,Delete,RB Tree,Rotations,2614
70,29,Delete,WAVL Tree,Rotations,2519
70,29,Delete,RB Tree,Path,4415
70,29,Delete,WAVL Tree,Path,4877
70,30,Insert,RB Tree,Rotations,5776
70,30,Insert,WAVL Tree,Rotations,6898
70,30,Insert,RB Tree,Path,10220
70,30,Insert,WAVL Tree,Path,17817
70,30,Delete,RB Tree,Rotations,2619
70,30,Delete,WAVL Tree,Rotations,2647
70,30,Delete,RB Tree,Path,4389
70,30,Delete,WAVL Tree,Path,4819
70,31,Insert,RB Tree,Rotations,5836
70,31,Insert,WAVL Tree,Rotations,6953
70,31,Insert,RB Tree,Path,10320
70,31,Insert,WAVL Tree,Path,17906
70,31,Delete,RB Tree,Rotations,2600
70,31,Delete,WAVL Tree,Rotations,2562
70,31,Delete,RB Tree,Path,4391
70,31,Delete,WAVL Tree,Path,4891
70,32,Insert,RB Tree,Rotations,5761
70,32,Insert,WAVL Tree,Rotations,6948
70,32,Insert,RB Tree,Path,10270
70,32,Insert,WAVL Tree,Path,17883
70,32,Delete,RB Tree,Rotations,2673
70,32,Delete,WAVL Tree,Rotations,2538
70,32,Delete,RB Tree,Path,4436
70,32,Delete,WAVL Tree,Path,4942
70,33,Insert,RB Tree,Rotations,5813
70,33,Insert,WAVL Tree,Rotations,6961
70,33,Insert,RB Tree,Path,10294
70,33,Insert,WAVL Tree,Path,17844
70,33,Delete,RB Tree,Rotations,2630
70,33,Delete,WAVL Tree,Rotations,2538
70,33,Delete,RB Tree,Path,4403
70,33,Delete,WAVL Tree,Path,4869
70,34,Insert,RB Tree,Rotations,5921
70,34,Insert,WAVL Tree,Rotations,7012
70,34,Insert,RB Tree,Path,10256
70,34,Insert,WAVL Tree,Path,17904
70,34,Delete,RB Tree,Rotations,2570
70,34,Delete,WAVL Tree,Rotations,2558
70,34,Delete,RB Tree,Path,4367
70,34,Delete,WAVL Tree,Path,4877
70,35,Insert,RB Tree,Rotations,5790
70,35,Insert,WAVL Tree,Rotations,7104
70,35,Insert,RB Tree,Path,10266
70,35,Insert,WAVL Tree,Path,17880
70,35,Delete,RB Tree,Rotations,2597
70,35,Delete,WAVL Tree,Rotations,2572
70,35,Delete,RB Tree,Path,4392
70,35,Delete,WAVL Tree,Path,4798
70,36,Insert,RB Tree,Rotations,5712
70,36,Insert,WAVL Tree,Rotations,6843
70,36,Insert,RB Tree,Path,10254
70,36,Insert,WAVL Tree,Path,17733
70,36,Delete,RB Tree,Rotations,2587
70,36,Delete,WAVL Tree,Rotations,2568
70,36,Delete,RB Tree,Path,4378
70,36,Delete,WAVL Tree,Path,4820
70,37,Insert,RB Tree,Rotations,5809
70,37,Insert,WAVL Tree,Rotations,6894
70,37,Insert,RB Tree,Path,10294
70,37,Insert,WAVL Tree,Path,17776
70,37,Delete,RB Tree,Rotations,2648
70,37,Delete,WAVL Tree,Rotations,2546
70,37,Delete,RB Tree,Path,4469
70,37,Delete,WAVL Tree,Path,4839
70,38,Insert,RB Tree,Rotations,5867
70,38,Insert,WAVL Tree,Rotations,7026
70,38,Insert,RB Tree,Path,10196
70,38,Insert,WAVL Tree,Path,17811
70,38,Delete,RB Tree,Rotations,2628
70,38,Delete,WAVL Tree,Rotations,2569
70,38,Delete,RB Tree,Path,4407
70,38,Delete,WAVL Tree,Path,4781
70,39,Insert,RB Tree,Rotations,5814
70,39,Insert,WAVL Tree,Rotations,6915
70,39,Insert,RB Tree,Path,10202
70,39,Insert,WAVL Tree,Path,17806
70,39,Delete,RB Tree,Rotations,2583
70,39,Delete,WAVL Tree,Rotations,2491
70,39,Delete,RB Tree,Path,4371
70,39,Delete,WAVL Tree,Path,4856
70,40,Insert,RB Tree,Rotations,5861
70,40,Insert,WAVL Tree,Rotations,6939
70,40,Insert,RB Tree,Path,10264
70,40,Insert,WAVL Tree,Path,17829
70,40,Delete,RB Tree,Rotations,2656
70,40,Delete,WAVL Tree,Rotations,2610
70,40,Delete,RB Tree,Path,4381
70,40,Delete,WAVL Tree,Path,4796
70,41,Insert,RB Tree,Rotations,5882
70,41,Insert,WAVL Tree,Rotations,7040
70,41,Insert,RB Tree,Path,10216
70,41,Insert,WAVL Tree,Path,17891
70,41,Delete,RB Tree,Rotations,2641
70,41,Delete,WAVL Tree,Rotations,2526
70,41,Delete,RB Tree,Path,4396
70,41,Delete,WAVL Tree,Path,4978
70,42,Insert,RB Tree,Rotations,5831
70,42,Insert,WAVL Tree,Rotations,6960
70,42,Insert,RB Tree,Path,10246
70,42,Insert,WAVL Tree,Path,17874
70,42,Delete,RB Tree,Rotations,2661
70,42,Delete,WAVL Tree,Rotations,2592
70,42,Delete,RB Tree,Path,4449
70,42,Delete,WAVL Tree,Path,4850
70,43,Insert,RB Tree,Rotations,5707
70,43,Insert,WAVL Tree,Rotations,6843
70,43,Insert,RB Tree,Path,10314
70,43,Insert,WAVL Tree,Path,17730
70,43,Delete,RB Tree,Rotations,2692
70,43,Delete,WAVL Tree,Rotations,2500
70,43,Delete,RB Tree,Path,4480
70,43,Delete,WAVL Tree,Path,4811
70,44,Insert,RB Tree,Rotations,5896
70,44,Insert,WAVL Tree,Rotations,6935
70,44,Insert,RB Tree,Path,10300
70,44,Insert,WAVL Tree,Path,17868
70,44,Delete,RB Tree,Rotations,2614
70,44,Delete,WAVL Tree,Rotations,2545
70,44,Delete,RB Tree,Path,4467
70,44,Delete,WAVL Tree,Path,4893
70,45,Insert,RB Tree,Rotations,5853
70,45,Insert,WAVL Tree,Rotations,6892
70,45,Insert,RB Tree,Path,10138
70,45,Insert,WAVL Tree,Path,17800
70,45,Delete,RB Tree,Rotations,2563
70,45,Delete,WAVL Tree,Rotations,2576
70,45,Delete,RB Tree,Path,4346
70,45,Delete,WAVL Tree,Path,4799
70,46,Insert,RB Tree,Rotations,5800
70,46,Insert,WAVL Tree,Rotations,6883
70,46,Insert,RB Tree,Path,10182
70,46,Insert,WAVL Tree,Path,17813
70,46,Delete,RB Tree,Rotations,2520
70,46,Delete,WAVL Tree,Rotations,2437
70,46,Delete,RB Tree,Path,4343
70,46,Delete,WAVL Tree,Path,4901
70,47,Insert,RB Tree,Rotations,5879
70,47,Insert,WAVL Tree,Rotations,7003
70,47,Insert,RB Tree,Path,10280
70,47,Insert,WAVL Tree,Path,17859
70,47,Delete,RB Tree,Rotations,2684
70,47,Delete,WAVL Tree,Rotations,2500
70,47,Delete,RB Tree,Path,4440
70,47,Delete,WAVL Tree,Path,4898
70,48,Insert,RB Tree,Rotations,5903
70,48,Insert,WAVL Tree,Rotations,7108
70,48,Insert,RB Tree,Path,10246
70,48,Insert,WAVL Tree,Path,17878
70,48,Delete,RB Tree,Rotations,2579
70,48,Delete,WAVL Tree,Rotations,2505
70,48,Delete,RB Tree,Path,4418
70,48,Delete,WAVL Tree,Path,4908
70,49,Insert,RB Tree,Rotations,5727
70,49,Insert,WAVL Tree,Rotations,6939
70,49,Insert,RB Tree,Path,10304
70,49,Insert,WAVL Tree,Path,17828
70,49,Delete,RB Tree,Rotations,2722
70,49,Delete,WAVL Tree,Rotations,2590
70,49,Delete,RB Tree,Path,4504
70,49,Delete,WAVL Tree,Path,4908
70,50,Insert,RB Tree,Rotations,5861
70,50,Insert,WAVL Tree,Rotations,7081
70,50,Insert,RB Tree,Path,10266
70,50,Insert,WAVL Tree,Path,17821
70,50,Delete,RB Tree,Rotations,2676
70,50,Delete,WAVL Tree,Rotations,2569
70,50,Delete,RB Tree,Path,4421
70,50,Delete,WAVL Tree,Path,4748
80,1,Insert,RB Tree,Rotations,5811
80,1,Insert,WAVL Tree,Rotations,7070
80,1,Insert,RB Tree,Path,10308
80,1,Insert,WAVL Tree,Path,17802
80,1,Delete,RB Tree,Rotations,3101
80,1,Delete,WAVL Tree,Rotations,2959
80,1,Delete,RB Tree,Path,5438
80,1,Delete,WAVL Tree,Path,5934
80,2,Insert,RB Tree,Rotations,5684
80,2,Insert,WAVL Tree,Rotations,6865
80,2,Insert,RB Tree,Path,10262
80,2,Insert,WAVL Tree,Path,17858
80,2,Delete,RB Tree,Rotations,3072
80,2,Delete,WAVL Tree,Rotations,2912
80,2,Delete,RB Tree,Path,5377
80,2,Delete,WAVL Tree,Path,6005
80,3,Insert,RB Tree,Rotations,5834
80,3,Insert,WAVL Tree,Rotations,6964
80,3,Insert,RB Tree,Path,10186
80,3,Insert,WAVL Tree,Path,17869
80,3,Delete,RB Tree,Rotations,2945
80,3,Delete,WAVL Tree,Rotations,3002
80,3,Delete,RB Tree,Path,5272
80,3,Delete,WAVL Tree,Path,6017
80,4,Insert,RB Tree,Rotations,5947
80,4,Insert,WAVL Tree,Rotations,7145
80,4,Insert,RB Tree,Path,10302
80,4,Insert,WAVL Tree,Path,17944
80,4,Delete,RB Tree,Rotations,2998
80,4,Delete,WAVL Tree,Rotations,2880
80,4,Delete,RB Tree,Path,5396
80,4,Delete,WAVL Tree,Path,5964
80,5,Insert,RB Tree,Rotations,5793
80,5,Insert,WAVL Tree,Rotations,6958
80,5,Insert,RB Tree,Path,10192
80,5,Insert,WAVL Tree,Path,17775
80,5,Delete,RB Tree,Rotations,2975
80,5,Delete,WAVL Tree,Rotations,2946
80,5,Delete,RB Tree,Path,5270
80,5,Delete,WAVL Tree,Path,5958
80,6,Insert,RB Tree,Rotations,5975
80,6,Insert,WAVL Tree,Rotations,6959
80,6,Insert,RB Tree,Path,10166
80,6,Insert,WAVL Tree,Path,17772
80,6,Delete,RB Tree,Rotations,3016
80,6,Delete,WAVL Tree,Rotations,3016
80,6,Delete,RB Tree,Path,5298
80,6,Delete,WAVL Tree,Path,5945
80,7,Insert,RB Tree,Rotations,5952
80,7,Insert,WAVL Tree,Rotations,7008
80,7,Insert,RB Tree,Path,10204
80,7,Insert,WAVL Tree,Path,17877
80,7,Delete,RB Tree,Rotations,2900
80,7,Delete,WAVL Tree,Rotations,2876
80,7,Delete,RB Tree,Path,5278
80,7,Delete,WAVL Tree,Path,6048
80,8,Insert,RB Tree,Rotations,5822
80,8,Insert,WAVL Tree,Rotations,6916
80,8,Insert,RB Tree,Path,10284
80,8,Insert,WAVL Tree,Path,17755
80,8,Delete,RB Tree,Rotations,2944
80,8,Delete,WAVL Tree,Rotations,2896
80,8,Delete,RB Tree,Path,5318
80,8,Delete,WAVL Tree,Path,5991
80,9,Insert,RB Tree,Rotations,5704
80,9,Insert,WAVL Tree,Rotations,6825
80,9,Insert,RB Tree,Path,10176
80,9,Insert,WAVL Tree,Path,17738
80,9,Delete,RB Tree,Rotations,2928
80,9,Delete,WAVL Tree,Rotations,2967
80,9,Delete,RB Tree,Path,5266
80,9,Delete,WAVL Tree,Path,5906
80,10,Insert,RB Tree,Rotations,5850
80,10,Insert,WAVL Tree,Rotations,7006
80,10,Insert,RB Tree,Path,10306
80,10,Insert,WAVL Tree,Path,17871
80,10,Delete,RB Tree,Rotations,3185
80,10,Delete,WAVL Tree,Rotations,2954
80,10,Delete,RB Tree,Path,5478
80,10,Delete,WAVL Tree,Path,5996
80,11,Insert,RB Tree,Rotations,5914
80,11,Insert,WAVL Tree,Rotations,7083
80,11,Insert,RB Tree,Path,10138
80,11,Insert,WAVL Tree,Path,17974
80,11,Delete,RB Tree,Rotations,3100
80,11,Delete,WAVL Tree,Rotations,3028
80,11,Delete,RB Tree,Path,5364
80,11,Delete,WAVL Tree,Path,5945
80,12,Insert,RB Tree,Rotations,5910
80,12,Insert,WAVL Tree,Rotations,6952
80,12,Insert,RB Tree,Path,10288
80,12,Insert,WAVL Tree,Path,17854
80,12,Delete,RB Tree,Rotations,2968
80,12,Delete,WAVL Tree,Rotations,2931
80,12,Delete,RB Tree,Path,5316
80,12,Delete,WAVL Tree,Path,6012
80,13,Insert,RB Tree,Rotations,5839
80,13,Insert,WAVL Tree,Rotations,6913
80,13,Insert,RB Tree,Path,10172
80,13,Insert,WAVL Tree,Path,17747
80,13,Delete,RB Tree,Rotations,3022
80,13,Delete,WAVL Tree,Rotations,2880
80,13,Delete,RB Tree,Path,5287
80,13,Delete,WAVL Tree,Path,6042
80,14,Insert,RB Tree,Rotations,5807
80,14,Insert,WAVL Tree,Rotations,6958
80,14,Insert,RB Tree,Path,10272
80,14,Insert,WAVL Tree,Path,17752
80,14,Delete,RB Tree,Rotations,3090
80,14,Delete,WAVL Tree,Rotations,2967
80,14,Delete,RB Tree,Path,5385
80,14,Delete,WAVL Tree,Path,5829
80,15,Insert,RB Tree,Rotations,5836
80,15,Insert,WAVL Tree,Rotations,6888
80,15,Insert,RB Tree,Path,10292
80,15,Insert,WAVL Tree,Path,17855
80,15,Delete,RB Tree,Rotations,2958
80,15,Delete,WAVL Tree,Rotations,2970
80,15,Delete,RB Tree,Path,5276
80,15,Delete,WAVL Tree,Path,5976
80,16,Insert,RB Tree,Rotations,5877
80,16,Insert,WAVL Tree,Rotations,7056
80,16,Insert,RB Tree,Path,10226
80,16,Insert,WAVL Tree,Path,17884
80,16,Delete,RB Tree,Rotations,3046
80,16,Delete,WAVL Tree,Rotations,2937
80,16,Delete,RB Tree,Path,5376
80,16,Delete,WAVL Tree,Path,5969
80,17,Insert,RB Tree,Rotations,5785
80,17,Insert,WAVL Tree,Rotations,7020
80,17,Insert,RB Tree,Path,10324
80,17,Insert,WAVL Tree,Path,17890
80,17,Delete,RB Tree,Rotations,3005
80,17,Delete,WAVL Tree,Rotations,2869
80,17,Delete,RB Tree,Path,5361
80,17,Delete,WAVL Tree,Path,5937
80,18,Insert,RB Tree,Rotations,5792
80,18,Insert,WAVL Tree,Rotations,6850
80,18,Insert,RB Tree,Path,10330
80,18,Insert,WAVL Tree,Path,17809
80,18,Delete,RB Tree,Rotations,3000
80,18,Delete,WAVL Tree,Rotations,2934
80,18,Delete,RB Tree,Path,5389
80,18,Delete,WAVL Tree,Path,6033
80,19,Insert,RB Tree,Rotations,5836
80,19,Insert,WAVL Tree,Rotations,7051
80,19,Insert,RB Tree,Path,10180
80,19,Insert,WAVL Tree,Path,17825
80,19,Delete,RB Tree,Rotations,2894
80,19,Delete,WAVL Tree,Rotations,2922
80,19,Delete,RB Tree,Path,5239
80,19,Delete,WAVL Tree,Path,5919
80,20,Insert,RB Tree,Rotations,5824
80,20,Insert,WAVL Tree,Rotations,6882
80,20,Insert,RB Tree,Path,10266
80,20,Insert,WAVL Tree,Path,17760
80,20,Delete,RB Tree,Rotations,3087
80,20,Delete,WAVL Tree,Rotations,3089
80,20,Delete,RB Tree,Path,5403
80,20,Delete,WAVL Tree,Path,5931
80,21,Insert,RB Tree,Rotations,5687
80,21,Insert,WAVL Tree,Rotations,6972
80,21,Insert,RB Tree,Path,10316
80,21,Insert,WAVL Tree,Path,17969
80,21,Delete,RB Tree,Rotations,3083
80,21,Delete,WAVL Tree,Rotations,3036
80,21,Delete,RB Tree,Path,5417
80,21,Delete,WAVL Tree,Path,6068
80,22,Insert,RB Tree,Rotations,5839
80,22,Insert,WAVL Tree,Rotations,6981
80,22,Insert,RB Tree,Path,10226
80,22,Insert,WAVL Tree,Path,17797
80,22,Delete,RB Tree,Rotations,2937
80,22,Delete,WAVL Tree,Rotations,2871
80,22,Delete,RB Tree,Path,5291
80,22,Delete,WAVL Tree,Path,5963
80,23,Insert,RB Tree,Rotations,5851
80,23,Insert,WAVL Tree,Rotations,7047
80,23,Insert,RB Tree,Path,10216
80,23,Insert,WAVL Tree,Path,17905
80,23,Delete,RB Tree,Rotations,3039
80,23,Delete,WAVL Tree,Rotations,2942
80,23,Delete,RB Tree,Path,5340
80,23,Delete,WAVL Tree,Path,5940
80,24,Insert,RB Tree,Rotations,5717
80,24,Insert,WAVL Tree,Rotations,6835
80,24,Insert,RB Tree,Path,10306
80,24,Insert,WAVL Tree,Path,17707
80,24,Delete,RB Tree,Rotations,3028
80,24,Delete,WAVL Tree,Rotations,2982
80,24,Delete,RB Tree,Path,5402
80,24,Delete,WAVL Tree,Path,5978
80,25,Insert,RB Tree,Rotations,5822
80,25,Insert,WAVL Tree,Rotations,7021
80,25,Insert,RB Tree,Path,10288
80,25,Insert,WAVL Tree,Path,17923
80,25,Delete,RB Tree,Rotations,3059
80,25,Delete,WAVL Tree,Rotations,2932
80,25,Delete,RB Tree,Path,5405
80,25,Delete,WAVL Tree,Path,5974
80,26,Insert,RB Tree,Rotations,5807
80,26,Insert,WAVL Tree,Rotations,6916
80,26,Insert,RB Tree,Path,10216
80,26,Insert,WAVL Tree,Path,17774
80,26,Delete,RB Tree,Rotations,3035
80,26,Delete,WAVL Tree,Rotations,2876
80,26,Delete,RB Tree,Path,5299
80,26,Delete,WAVL Tree,Path,5973
80,27,Insert,RB Tree,Rotations,5832
80,27,Insert,WAVL Tree,Rotations,6901
80,27,Insert,RB Tree,Path,10338
80,27,Insert,WAVL Tree,Path,17830
80,27,Delete,RB Tree,Rotations,3031
80,27,Delete,WAVL Tree,Rotations,3034
80,27,Delete,RB Tree,Path,5362
80,27,Delete,WAVL Tree,Path,5988
80,28,Insert,RB Tree,Rotations,5889
80,28,Insert,WAVL Tree,Rotations,7036
80,28,Insert,RB Tree,Path,10300
80,28,Insert,WAVL Tree,Path,17853
80,28,Delete,RB Tree,Rotations,3078
80,28,Delete,WAVL Tree,Rotations,2923
80,28,Delete,RB Tree,Path,5410
80,28,Delete,WAVL Tree,Path,5936
80,29,Insert,RB Tree,Rotations,5776
80,29,Insert,WAVL Tree,Rotations,7058
80,29,Insert,RB Tree,Path,10264
80,29,Insert,WAVL Tree,Path,17840
80,29,Delete,RB Tree,Rotations,2904
80,29,Delete,WAVL Tree,Rotations,2872
80,29,Delete,RB Tree,Path,5301
80,29,Delete,WAVL Tree,Path,5947
80,30,Insert,RB Tree,Rotations,5847
80,30,Insert,WAVL Tree,Rotations,7060
80,30,Insert,RB Tree,Path,10222
80,30,Insert,WAVL Tree,Path,17830
80,30,Delete,RB Tree,Rotations,3090
80,30,Delete,WAVL Tree,Rotations,3041
80,30,Delete,RB Tree,Path,5384
80,30,Delete,WAVL Tree,Path,5912
80,31,Insert,RB Tree,Rotations,5852
80,31,Insert,WAVL Tree,Rotations,7002
80,31,Insert,RB Tree,Path,10274
80,31,Insert,WAVL Tree,Path,17831
80,31,Delete,RB Tree,Rotations,3118
80,31,Delete,WAVL Tree,Rotations,3010
80,31,Delete,RB Tree,Path,5413
80,31,Delete,WAVL Tree,Path,5930
80,32,Insert,RB Tree,Rotations,5877
80,32,Insert,WAVL Tree,Rotations,6927
80,32,Insert,RB Tree,Path,10156
80,32,Insert,WAVL Tree,Path,17821
80,32,Delete,RB Tree,Rotations,3062
80,32,Delete,WAVL Tree,Rotations,3038
80,32,Delete,RB Tree,Path,5294
80,32,Delete,WAVL Tree,Path,5952
80,33,Insert,RB Tree,Rotations,5827
80,33,Insert,WAVL Tree,Rotations,6991
80,33,Insert,RB Tree,Path,10280
80,33,Insert,WAVL Tree,Path,17883
80,33,Delete,RB Tree,Rotations,3200
80,33,Delete,WAVL Tree,Rotations,3027
80,33,Delete,RB Tree,Path,5457
80,33,Delete,WAVL Tree,Path,5940
80,34,Insert,RB Tree,Rotations,5714
80,34,Insert,WAVL Tree,Rotations,6958
80,34,Insert,RB Tree,Path,10148
80,34,Insert,WAVL Tree,Path,17718
80,34,Delete,RB Tree,Rotations,3013
80,34,Delete,WAVL Tree,Rotations,2908
80,34,Delete,RB Tree,Path,5337
80,34,Delete,WAVL Tree,Path,5880
80,35,Insert,RB Tree,Rotations,5808
80,35,Insert,WAVL Tree,Rotations,6977
80,35,Insert,RB Tree,Path,10150
80,35,Insert,WAVL Tree,Path,17809
80,35,Delete,RB Tree,Rotations,2951
80,35,Delete,WAVL Tree,Rotations,2994
80,35,Delete,RB Tree,Path,5278
80,35,Delete,WAVL Tree,Path,5994
80,36,Insert,RB Tree,Rotations,5803
80,36,Insert,WAVL Tree,Rotations,6938
80,36,Insert,RB Tree,Path,10218
80,36,Insert,WAVL Tree,Path,17750
80,36,Delete,RB Tree,Rotations,2896
80,36,Delete,WAVL Tree,Rotations,2853
80,36,Delete,RB Tree,Path,5266
80,36,Delete,WAVL Tree,Path,5953
80,37,Insert,RB Tree,Rotations,5846
80,37,Insert,WAVL Tree,Rotations,7071
80,37,Insert,RB Tree,Path,10246
80,37,Insert,WAVL Tree,Path,17862
80,37,Delete,RB Tree,Rotations,3057
80,37,Delete,WAVL Tree,Rotations,2952
80,37,Delete,RB Tree,Path,5353
80,37,Delete,WAVL Tree,Path,5932
80,38,Insert,RB Tree,Rotations,5847
80,38,Insert,WAVL Tree,Rotations,7021
80,38,Insert,RB Tree,Path,10244
80,38,Insert,WAVL Tree,Path,17837
80,38,Delete,RB Tree,Rotations,3052
80,38,Delete,WAVL Tree,Rotations,2816
80,38,Delete,RB Tree,Path,5376
80,38,Delete,WAVL Tree,Path,6001
80,39,Insert,RB Tree,Rotations,5840
80,39,Insert,WAVL Tree,Rotations,6962
80,39,Insert,RB Tree,Path,10224
80,39,Insert,WAVL Tree,Path,17803
80,39,Delete,RB Tree,Rotations,3042
80,39,Delete,WAVL Tree,Rotations,2904
80,39,Delete,RB Tree,Path,5332
80,39,Delete,WAVL Tree,Path,5936
80,40,Insert,RB Tree,Rotations,5795
80,40,Insert,WAVL Tree,Rotations,6931
80,40,Insert,RB Tree,Path,10214
80,40,Insert,WAVL Tree,Path,17756
80,40,Delete,RB Tree,Rotations,3003
80,40,Delete,WAVL Tree,Rotations,2880
80,40,Delete,RB Tree,Path,5347
80,40,Delete,WAVL Tree,Path,5936
80,41,Insert,RB Tree,Rotations,5756
80,41,Insert,WAVL Tree,Rotations,6924
80,41,Insert,RB Tree,Path,10252
80,41,Insert,WAVL Tree,Path,17777
80,41,Delete,RB Tree,Rotations,3025
80,41,Delete,WAVL Tree,Rotations,2965
80,41,Delete,RB Tree,Path,5375
80,41,Delete,WAVL Tree,Path,5916
80,42,Insert,RB Tree,Rotations,5944
80,42,Insert,WAVL Tree,Rotations,6985
80,42,Insert,RB Tree,Path,10250
80,42,Insert,WAVL Tree,Path,17830
80,42,Delete,RB Tree,Rotations,2994
80,42,Delete,WAVL Tree,Rotations,2935
80,42,Delete,RB Tree,Path,5399
80,42,Delete,WAVL Tree,Path,6014
80,43,Insert,RB Tree,Rotations,5877
80,43,Insert,WAVL Tree,Rotations,7053
80,43,Insert,RB Tree,Path,10262
80,43,Insert,WAVL Tree,Path,17887
80,43,Delete,RB Tree,Rotations,2954
80,43,Delete,WAVL Tree,Rotations,2922
80,43,Delete,RB Tree,Path,5343
80,43,Delete,WAVL Tree,Path,5924
80,44,Insert,RB Tree,Rotations,5749
80,44,Insert,WAVL Tree,Rotations,7035
80,44,Insert,RB Tree,Path,10216
80,44,Insert,WAVL Tree,Path,17850
80,44,Delete,RB Tree,Rotations,2974
80,44,Delete,WAVL Tree,Rotations,2937
80,44,Delete,RB Tree,Path,5314
80,44,Delete,WAVL Tree,Path,5930
80,45,Insert,RB Tree,Rotations,5830
80,45,Insert,WAVL Tree,Rotations,7006
80,45,Insert,RB Tree,Path,10214
80,45,Insert,WAVL Tree,Path,17872
80,45,Delete,RB Tree,Rotations,3032
80,45,Delete,WAVL Tree,Rotations,2845
80,45,Delete,RB Tree,Path,5332
80,45,Delete,WAVL Tree,Path,5982
80,46,Insert,RB Tree,Rotations,5818
80,46,Insert,WAVL Tree,Rotations,7040
80,46,Insert,RB Tree,Path,10268
80,46,Insert,WAVL Tree,Path,17923
80,46,Delete,RB Tree,Rotations,2918
80,46,Delete,WAVL Tree,Rotations,2971
80,46,Delete,RB Tree,Path,5295
80,46,Delete,WAVL Tree,Path,5953
80,47,Insert,RB Tree,Rotations,5874
80,47,Insert,WAVL Tree,Rotations,7084
80,47,Insert,RB Tree,Path,10216
80,47,Insert,WAVL Tree,Path,17941
80,47,Delete,RB Tree,Rotations,2949
80,47,Delete,WAVL Tree,Rotations,2980
80,47,Delete,RB Tree,Path,5312
80,47,Delete,WAVL Tree,Path,5967
80,48,Insert,RB Tree,Rotations,5758
80,48,Insert,WAVL Tree,Rotations,6948
80,48,Insert,RB Tree,Path,10326
80,48,Insert,WAVL Tree,Path,17755
80,48,Delete,RB Tree,Rotations,2993
80,48,Delete,WAVL Tree,Rotations,2858
80,48,Delete,RB Tree,Path,5380
80,48,Delete,WAVL Tree,Path,5964
80,49,Insert,RB Tree,Rotations,5833
80,49,Insert,WAVL Tree,Rotations,6900
80,49,Insert,RB Tree,Path,10324
80,49,Insert,WAVL Tree,Path,17777
80,49,Delete,RB Tree,Rotations,2989
80,49,Delete,WAVL Tree,Rotations,2876
80,49,Delete,RB Tree,Path,5349
