Mode,Ratio,Run,Tree,Metric,Value
rev_seq,30,13,RB Tree,L1 Misses,2746917
rev_seq,30,13,RB Tree,LLC Misses,
rev_seq,30,13,RB Tree,Branch Misses,20405504
rev_seq,30,13,WAVL Tree,L1 Misses,2731365
rev_seq,30,13,WAVL Tree,Branch Misses,23722817
rev_seq,30,14,RB Tree,L1 Misses,2892337
rev_seq,30,14,RB Tree,LLC Misses,
rev_seq,30,14,RB Tree,Branch Misses,20391313
rev_seq,30,14,WAVL Tree,L1 Misses,2672666
rev_seq,30,14,WAVL Tree,Branch Misses,23723859
rev_seq,30,15,RB Tree,L1 Misses,2796458
rev_seq,30,15,RB Tree,LLC Misses,
rev_seq,30,15,RB Tree,Branch Misses,20389156
rev_seq,30,15,WAVL Tree,L1 Misses,2698681
rev_seq,30,15,WAVL Tree,Branch Misses,23722838
rev_seq,30,16,RB Tree,L1 Misses,2809491
rev_seq,30,16,RB Tree,LLC Misses,
rev_seq,30,16,RB Tree,Branch Misses,20389689
rev_seq,30,16,WAVL Tree,L1 Misses,2658241
rev_seq,30,16,WAVL Tree,Branch Misses,23717494
rev_seq,30,17,RB Tree,L1 Misses,2770090
rev_seq,30,17,RB Tree,LLC Misses,
rev_seq,30,17,RB Tree,Branch Misses,20332105
rev_seq,30,17,WAVL Tree,L1 Misses,2654566
rev_seq,30,17,WAVL Tree,Branch Misses,23725959
rev_seq,30,18,RB Tree,L1 Misses,2777769
rev_seq,30,18,RB Tree,LLC Misses,
rev_seq,30,18,RB Tree,Branch Misses,20374595
rev_seq,30,18,WAVL Tree,L1 Misses,2680844
rev_seq,30,18,WAVL Tree,Branch Misses,23713358
rev_seq,30,19,RB Tree,L1 Misses,2771669
rev_seq,30,19,RB Tree,LLC Misses,
rev_seq,30,19,RB Tree,Branch Misses,20353423
rev_seq,30,19,WAVL Tree,L1 Misses,2652765
rev_seq,30,19,WAVL Tree,Branch Misses,23710598
rev_seq,30,20,RB Tree,L1 Misses,2808731
rev_seq,30,20,RB Tree,LLC Misses,
rev_seq,30,20,RB Tree,Branch Misses,20385784
rev_seq,30,20,WAVL Tree,L1 Misses,2687453
rev_seq,30,20,WAVL Tree,Branch Misses,23713100
rev_seq,40,1,RB Tree,L1 Misses,3261817
rev_seq,40,1,RB Tree,LLC Misses,
rev_seq,40,1,RB Tree,Branch Misses,21480955
rev_seq,40,1,WAVL Tree,L1 Misses,2642988
rev_seq,40,1,WAVL Tree,Branch Misses,24997101
rev_seq,40,2,RB Tree,L1 Misses,2756069
rev_seq,40,2,RB Tree,LLC Misses,
rev_seq,40,2,RB Tree,Branch Misses,21505955
rev_seq,40,2,WAVL Tree,L1 Misses,2660421
rev_seq,40,2,WAVL Tree,Branch Misses,24992872
rev_seq,40,3,RB Tree,L1 Misses,2752568
rev_seq,40,3,RB Tree,LLC Misses,
rev_seq,40,3,RB Tree,Branch Misses,21506505
rev_seq,40,3,WAVL Tree,L1 Misses,2636353
rev_seq,40,3,WAVL Tree,Branch Misses,25007280
rev_seq,40,4,RB Tree,L1 Misses,2743993
rev_seq,40,4,RB Tree,LLC Misses,
rev_seq,40,4,RB Tree,Branch Misses,21523689
rev_seq,40,4,WAVL Tree,L1 Misses,2658742
rev_seq,40,4,WAVL Tree,Branch Misses,24994000
rev_seq,40,5,RB Tree,L1 Misses,2728913
rev_seq,40,5,RB Tree,LLC Misses,
rev_seq,40,5,RB Tree,Branch Misses,21516707
rev_seq,40,5,WAVL Tree,L1 Misses,2623818
rev_seq,40,5,WAVL Tree,Branch Misses,24996774
rev_seq,40,6,RB Tree,L1 Misses,2768266
rev_seq,40,6,RB Tree,LLC Misses,
rev_seq,40,6,RB Tree,Branch Misses,21574141
rev_seq,40,6,WAVL Tree,L1 Misses,2657498
rev_seq,40,6,WAVL Tree,Branch Misses,24996034
rev_seq,40,7,RB Tree,L1 Misses,2838672
rev_seq,40,7,RB Tree,LLC Misses,
rev_seq,40,7,RB Tree,Branch Misses,21607438
rev_seq,40,7,WAVL Tree,L1 Misses,2840370
rev_seq,40,7,WAVL Tree,Branch Misses,24984653
rev_seq,40,8,RB Tree,L1 Misses,2733200
rev_seq,40,8,RB Tree,LLC Misses,
rev_seq,40,8,RB Tree,Branch Misses,21469644
rev_seq,40,8,WAVL Tree,L1 Misses,2644301
rev_seq,40,8,WAVL Tree,Branch Misses,24989236
rev_seq,40,9,RB Tree,L1 Misses,2744544
rev_seq,40,9,RB Tree,LLC Misses,
rev_seq,40,9,RB Tree,Branch Misses,21505820
rev_seq,40,9,WAVL Tree,L1 Misses,2649175
rev_seq,40,9,WAVL Tree,Branch Misses,25000134
rev_seq,40,10,RB Tree,L1 Misses,2775204
rev_seq,40,10,RB Tree,LLC Misses,
rev_seq,40,10,RB Tree,Branch Misses,21544335
rev_seq,40,10,WAVL Tree,L1 Misses,2627570
rev_seq,40,10,WAVL Tree,Branch Misses,24996448
rev_seq,40,11,RB Tree,L1 Misses,2814991
rev_seq,40,11,RB Tree,LLC Misses,
rev_seq,40,11,RB Tree,Branch Misses,21529599
rev_seq,40,11,WAVL Tree,L1 Misses,2630072
rev_seq,40,11,WAVL Tree,Branch Misses,25000469
rev_seq,40,12,RB Tree,L1 Misses,2746481
rev_seq,40,12,RB Tree,LLC Misses,
rev_seq,40,12,RB Tree,Branch Misses,21550059
rev_seq,40,12,WAVL Tree,L1 Misses,2613810
rev_seq,40,12,WAVL Tree,Branch Misses,24993137
rev_seq,40,13,RB Tree,L1 Misses,2736830
rev_seq,40,13,RB Tree,LLC Misses,
rev_seq,40,13,RB Tree,Branch Misses,21511901
rev_seq,40,13,WAVL Tree,L1 Misses,2685796
rev_seq,40,13,WAVL Tree,Branch Misses,24976902
rev_seq,40,14,RB Tree,L1 Misses,2807936
rev_seq,40,14,RB Tree,LLC Misses,
rev_seq,40,14,RB Tree,Branch Misses,21475879
rev_seq,40,14,WAVL Tree,L1 Misses,2637402
rev_seq,40,14,WAVL Tree,Branch Misses,24998057
rev_seq,40,15,RB Tree,L1 Misses,3014691
rev_seq,40,15,RB Tree,LLC Misses,
rev_seq,40,15,RB Tree,Branch Misses,21500424
rev_seq,40,15,WAVL Tree,L1 Misses,2689738
rev_seq,40,15,WAVL Tree,Branch Misses,24995234
rev_seq,40,16,RB Tree,L1 Misses,3007097
rev_seq,40,16,RB Tree,LLC Misses,
rev_seq,40,16,RB Tree,Branch Misses,21484516
rev_seq,40,16,WAVL Tree,L1 Misses,2640993
rev_seq,40,16,WAVL Tree,Branch Misses,24997534
rev_seq,40,17,RB Tree,L1 Misses,2749902
rev_seq,40,17,RB Tree,LLC Misses,
rev_seq,40,17,RB Tree,Branch Misses,21472331
rev_seq,40,17,WAVL Tree,L1 Misses,2649081
rev_seq,40,17,WAVL Tree,Branch Misses,24995898
rev_seq,40,18,RB Tree,L1 Misses,2762680
rev_seq,40,18,RB Tree,LLC Misses,
rev_seq,40,18,RB Tree,Branch Misses,21454635
rev_seq,40,18,WAVL Tree,L1 Misses,2714519
rev_seq,40,18,WAVL Tree,Branch Misses,24997914
rev_seq,40,19,RB Tree,L1 Misses,2731688
rev_seq,40,19,RB Tree,LLC Misses,
rev_seq,40,19,RB Tree,Branch Misses,21497000
rev_seq,40,19,WAVL Tree,L1 Misses,2626384
rev_seq,40,19,WAVL Tree,Branch Misses,25002274
rev_seq,40,20,RB Tree,L1 Misses,2809563
rev_seq,40,20,RB Tree,LLC Misses,
rev_seq,40,20,RB Tree,Branch Misses,21496227
rev_seq,40,20,WAVL Tree,L1 Misses,2640432
rev_seq,40,20,WAVL Tree,Branch Misses,24989709
rev_seq,50,1,RB Tree,L1 Misses,2828374
rev_seq,50,1,RB Tree,LLC Misses,
rev_seq,50,1,RB Tree,Branch Misses,22642839
rev_seq,50,1,WAVL Tree,L1 Misses,2683660
rev_seq,50,1,WAVL Tree,Branch Misses,26281088
rev_seq,50,2,RB Tree,L1 Misses,2800319
rev_seq,50,2,RB Tree,LLC Misses,
rev_seq,50,2,RB Tree,Branch Misses,22604369
rev_seq,50,2,WAVL Tree,L1 Misses,2612388
rev_seq,50,2,WAVL Tree,Branch Misses,26274925
rev_seq,50,3,RB Tree,L1 Misses,2732910
rev_seq,50,3,RB Tree,LLC Misses,
rev_seq,50,3,RB Tree,Branch Misses,22604820
rev_seq,50,3,WAVL Tree,L1 Misses,2604610
rev_seq,50,3,WAVL Tree,Branch Misses,26268554
rev_seq,50,4,RB Tree,L1 Misses,2757638
rev_seq,50,4,RB Tree,LLC Misses,
rev_seq,50,4,RB Tree,Branch Misses,22599574
rev_seq,50,4,WAVL Tree,L1 Misses,2602634
rev_seq,50,4,WAVL Tree,Branch Misses,26268402
rev_seq,50,5,RB Tree,L1 Misses,2717722
rev_seq,50,5,RB Tree,LLC Misses,
rev_seq,50,5,RB Tree,Branch Misses,22603976
rev_seq,50,5,WAVL Tree,L1 Misses,2602477
rev_seq,50,5,WAVL Tree,Branch Misses,26256795
rev_seq,50,6,RB Tree,L1 Misses,2741960
rev_seq,50,6,RB Tree,LLC Misses,
rev_seq,50,6,RB Tree,Branch Misses,22610350
rev_seq,50,6,WAVL Tree,L1 Misses,2605499
rev_seq,50,6,WAVL Tree,Branch Misses,26262744
rev_seq,50,7,RB Tree,L1 Misses,2857942
rev_seq,50,7,RB Tree,LLC Misses,
rev_seq,50,7,RB Tree,Branch Misses,22595152
rev_seq,50,7,WAVL Tree,L1 Misses,2616488
rev_seq,50,7,WAVL Tree,Branch Misses,26274614
rev_seq,50,8,RB Tree,L1 Misses,2799445
rev_seq,50,8,RB Tree,LLC Misses,
rev_seq,50,8,RB Tree,Branch Misses,22634165
rev_seq,50,8,WAVL Tree,L1 Misses,2849112
rev_seq,50,8,WAVL Tree,Branch Misses,26277618
rev_seq,50,9,RB Tree,L1 Misses,2772386
rev_seq,50,9,RB Tree,LLC Misses,
rev_seq,50,9,RB Tree,Branch Misses,22675755
rev_seq,50,9,WAVL Tree,L1 Misses,2597206
rev_seq,50,9,WAVL Tree,Branch Misses,26261948
rev_seq,50,10,RB Tree,L1 Misses,2820389
rev_seq,50,10,RB Tree,LLC Misses,
rev_seq,50,10,RB Tree,Branch Misses,22616283
rev_seq,50,10,WAVL Tree,L1 Misses,2636277
rev_seq,50,10,WAVL Tree,Branch Misses,26271835
rev_seq,50,11,RB Tree,L1 Misses,2734493
rev_seq,50,11,RB Tree,LLC Misses,
rev_seq,50,11,RB Tree,Branch Misses,22577932
rev_seq,50,11,WAVL Tree,L1 Misses,2596402
rev_seq,50,11,WAVL Tree,Branch Misses,26269163
rev_seq,50,12,RB Tree,L1 Misses,2716013
rev_seq,50,12,RB Tree,LLC Misses,
rev_seq,50,12,RB Tree,Branch Misses,22591951
rev_seq,50,12,WAVL Tree,L1 Misses,2886975
rev_seq,50,12,WAVL Tree,Branch Misses,26268105
rev_seq,50,13,RB Tree,L1 Misses,2718212
rev_seq,50,13,RB Tree,LLC Misses,
rev_seq,50,13,RB Tree,Branch Misses,22630202
rev_seq,50,13,WAVL Tree,L1 Misses,2609532
rev_seq,50,13,WAVL Tree,Branch Misses,26263726
rev_seq,50,14,RB Tree,L1 Misses,2713829
rev_seq,50,14,RB Tree,LLC Misses,
rev_seq,50,14,RB Tree,Branch Misses,22681065
rev_seq,50,14,WAVL Tree,L1 Misses,2587460
rev_seq,50,14,WAVL Tree,Branch Misses,26258633
rev_seq,50,15,RB Tree,L1 Misses,2733801
rev_seq,50,15,RB Tree,LLC Misses,
rev_seq,50,15,RB Tree,Branch Misses,22619789
rev_seq,50,15,WAVL Tree,L1 Misses,2608687
rev_seq,50,15,WAVL Tree,Branch Misses,26272225
rev_seq,50,16,RB Tree,L1 Misses,2702139
rev_seq,50,16,RB Tree,LLC Misses,
rev_seq,50,16,RB Tree,Branch Misses,22558351
rev_seq,50,16,WAVL Tree,L1 Misses,2606808
rev_seq,50,16,WAVL Tree,Branch Misses,26268298
rev_seq,50,17,RB Tree,L1 Misses,2817812
rev_seq,50,17,RB Tree,LLC Misses,
rev_seq,50,17,RB Tree,Branch Misses,22595705
rev_seq,50,17,WAVL Tree,L1 Misses,2662098
rev_seq,50,17,WAVL Tree,Branch Misses,26267386
rev_seq,50,18,RB Tree,L1 Misses,2743866
rev_seq,50,18,RB Tree,LLC Misses,
rev_seq,50,18,RB Tree,Branch Misses,22609282
rev_seq,50,18,WAVL Tree,L1 Misses,2608224
rev_seq,50,18,WAVL Tree,Branch Misses,26289945
rev_seq,50,19,RB Tree,L1 Misses,2752672
rev_seq,50,19,RB Tree,LLC Misses,
rev_seq,50,19,RB Tree,Branch Misses,22598335
rev_seq,50,19,WAVL Tree,L1 Misses,2618112
rev_seq,50,19,WAVL Tree,Branch Misses,26274387
rev_seq,50,20,RB Tree,L1 Misses,2735569
rev_seq,50,20,RB Tree,LLC Misses,
rev_seq,50,20,RB Tree,Branch Misses,22614893
rev_seq,50,20,WAVL Tree,L1 Misses,2594775
rev_seq,50,20,WAVL Tree,Branch Misses,26262442
rev_seq,60,1,RB Tree,L1 Misses,2974170
rev_seq,60,1,RB Tree,LLC Misses,
rev_seq,60,1,RB Tree,Branch Misses,23724559
rev_seq,60,1,WAVL Tree,L1 Misses,2593984
rev_seq,60,1,WAVL Tree,Branch Misses,27557139
rev_seq,60,2,RB Tree,L1 Misses,2914091
rev_seq,60,2,RB Tree,LLC Misses,
rev_seq,60,2,RB Tree,Branch Misses,23686136
rev_seq,60,2,WAVL Tree,L1 Misses,2576325
rev_seq,60,2,WAVL Tree,Branch Misses,27563201
rev_seq,60,3,RB Tree,L1 Misses,2714402
rev_seq,60,3,RB Tree,LLC Misses,
rev_seq,60,3,RB Tree,Branch Misses,23746343
rev_seq,60,3,WAVL Tree,L1 Misses,2586623
rev_seq,60,3,WAVL Tree,Branch Misses,27543761
rev_seq,60,4,RB Tree,L1 Misses,2716106
rev_seq,60,4,RB Tree,LLC Misses,
rev_seq,60,4,RB Tree,Branch Misses,23699121
rev_seq,60,4,WAVL Tree,L1 Misses,2578173
rev_seq,60,4,WAVL Tree,Branch Misses,27564983
rev_seq,60,5,RB Tree,L1 Misses,2694590
rev_seq,60,5,RB Tree,LLC Misses,
rev_seq,60,5,RB Tree,Branch Misses,23708631
rev_seq,60,5,WAVL Tree,L1 Misses,2585175
rev_seq,60,5,WAVL Tree,Branch Misses,27542452
rev_seq,60,6,RB Tree,L1 Misses,2981691
rev_seq,60,6,RB Tree,LLC Misses,
rev_seq,60,6,RB Tree,Branch Misses,23725518
rev_seq,60,6,WAVL Tree,L1 Misses,2588844
rev_seq,60,6,WAVL Tree,Branch Misses,27536888
rev_seq,60,7,RB Tree,L1 Misses,2785482
rev_seq,60,7,RB Tree,LLC Misses,
rev_seq,60,7,RB Tree,Branch Misses,23753048
rev_seq,60,7,WAVL Tree,L1 Misses,2614616
rev_seq,60,7,WAVL Tree,Branch Misses,27562113
rev_seq,60,8,RB Tree,L1 Misses,2786478
rev_seq,60,8,RB Tree,LLC Misses,
rev_seq,60,8,RB Tree,Branch Misses,23766857
rev_seq,60,8,WAVL Tree,L1 Misses,2608773
rev_seq,60,8,WAVL Tree,Branch Misses,27538477
rev_seq,60,9,RB Tree,L1 Misses,2813551
rev_seq,60,9,RB Tree,LLC Misses,
rev_seq,60,9,RB Tree,Branch Misses,23710479
rev_seq,60,9,WAVL Tree,L1 Misses,2600417
rev_seq,60,9,WAVL Tree,Branch Misses,27552873
rev_seq,60,10,RB Tree,L1 Misses,2895393
rev_seq,60,10,RB Tree,LLC Misses,
rev_seq,60,10,RB Tree,Branch Misses,23717830
rev_seq,60,10,WAVL Tree,L1 Misses,2599989
rev_seq,60,10,WAVL Tree,Branch Misses,27554022
rev_seq,60,11,RB Tree,L1 Misses,2745646
rev_seq,60,11,RB Tree,LLC Misses,
rev_seq,60,11,RB Tree,Branch Misses,23708137
rev_seq,60,11,WAVL Tree,L1 Misses,2587072
rev_seq,60,11,WAVL Tree,Branch Misses,27546576
rev_seq,60,12,RB Tree,L1 Misses,2715155
rev_seq,60,12,RB Tree,LLC Misses,
rev_seq,60,12,RB Tree,Branch Misses,23743565
rev_seq,60,12,WAVL Tree,L1 Misses,2614266
rev_seq,60,12,WAVL Tree,Branch Misses,27558646
rev_seq,60,13,RB Tree,L1 Misses,2738781
rev_seq,60,13,RB Tree,LLC Misses,
rev_seq,60,13,RB Tree,Branch Misses,23733983
rev_seq,60,13,WAVL Tree,L1 Misses,2584730
rev_seq,60,13,WAVL Tree,Branch Misses,27546658
rev_seq,60,14,RB Tree,L1 Misses,2770863
rev_seq,60,14,RB Tree,LLC Misses,
rev_seq,60,14,RB Tree,Branch Misses,23735869
rev_seq,60,14,WAVL Tree,L1 Misses,2600252
rev_seq,60,14,WAVL Tree,Branch Misses,27540030
rev_seq,60,15,RB Tree,L1 Misses,2728165
rev_seq,60,15,RB Tree,LLC Misses,
rev_seq,60,15,RB Tree,Branch Misses,23707246
rev_seq,60,15,WAVL Tree,L1 Misses,2826518
rev_seq,60,15,WAVL Tree,Branch Misses,27546541
rev_seq,60,16,RB Tree,L1 Misses,2766930
rev_seq,60,16,RB Tree,LLC Misses,
rev_seq,60,16,RB Tree,Branch Misses,23718610
rev_seq,60,16,WAVL Tree,L1 Misses,2584863
rev_seq,60,16,WAVL Tree,Branch Misses,27550800
rev_seq,60,17,RB Tree,L1 Misses,2699820
rev_seq,60,17,RB Tree,LLC Misses,
rev_seq,60,17,RB Tree,Branch Misses,23696570
rev_seq,60,17,WAVL Tree,L1 Misses,2580928
rev_seq,60,17,WAVL Tree,Branch Misses,27529569
rev_seq,60,18,RB Tree,L1 Misses,2696012
rev_seq,60,18,RB Tree,LLC Misses,
rev_seq,60,18,RB Tree,Branch Misses,23743057
rev_seq,60,18,WAVL Tree,L1 Misses,2586449
rev_seq,60,18,WAVL Tree,Branch Misses,27563011
rev_seq,60,19,RB Tree,L1 Misses,2718643
rev_seq,60,19,RB Tree,LLC Misses,
rev_seq,60,19,RB Tree,Branch Misses,23717199
rev_seq,60,19,WAVL Tree,L1 Misses,2589999
rev_seq,60,19,WAVL Tree,Branch Misses,27587633
rev_seq,60,20,RB Tree,L1 Misses,2724374
rev_seq,60,20,RB Tree,LLC Misses,
rev_seq,60,20,RB Tree,Branch Misses,23671445
rev_seq,60,20,WAVL Tree,L1 Misses,2577958
rev_seq,60,20,WAVL Tree,Branch Misses,27592202
rev_seq,70,1,RB Tree,L1 Misses,2751965
rev_seq,70,1,RB Tree,LLC Misses,
rev_seq,70,1,RB Tree,Branch Misses,24816852
rev_seq,70,1,WAVL Tree,L1 Misses,2553099
rev_seq,70,1,WAVL Tree,Branch Misses,28893380
rev_seq,70,2,RB Tree,L1 Misses,2704834
rev_seq,70,2,RB Tree,LLC Misses,
rev_seq,70,2,RB Tree,Branch Misses,24774575
rev_seq,70,2,WAVL Tree,L1 Misses,2582600
rev_seq,70,2,WAVL Tree,Branch Misses,28883424
rev_seq,70,3,RB Tree,L1 Misses,2691139
rev_seq,70,3,RB Tree,LLC Misses,
rev_seq,70,3,RB Tree,Branch Misses,24831287
rev_seq,70,3,WAVL Tree,L1 Misses,2592492
rev_seq,70,3,WAVL Tree,Branch Misses,28895978
rev_seq,70,4,RB Tree,L1 Misses,2720468
rev_seq,70,4,RB Tree,LLC Misses,
rev_seq,70,4,RB Tree,Branch Misses,24804054
rev_seq,70,4,WAVL Tree,L1 Misses,2552035
rev_seq,70,4,WAVL Tree,Branch Misses,28893690
rev_seq,70,5,RB Tree,L1 Misses,2781077
rev_seq,70,5,RB Tree,LLC Misses,
rev_seq,70,5,RB Tree,Branch Misses,24752282
rev_seq,70,5,WAVL Tree,L1 Misses,2555669
rev_seq,70,5,WAVL Tree,Branch Misses,28876098
rev_seq,70,6,RB Tree,L1 Misses,2740690
rev_seq,70,6,RB Tree,LLC Misses,
rev_seq,70,6,RB Tree,Branch Misses,24756905
rev_seq,70,6,WAVL Tree,L1 Misses,2540288
rev_seq,70,6,WAVL Tree,Branch Misses,28873943
rev_seq,70,7,RB Tree,L1 Misses,2691801
rev_seq,70,7,RB Tree,LLC Misses,
rev_seq,70,7,RB Tree,Branch Misses,24756852
rev_seq,70,7,WAVL Tree,L1 Misses,2545675
rev_seq,70,7,WAVL Tree,Branch Misses,28883562
rev_seq,70,8,RB Tree,L1 Misses,2764498
rev_seq,70,8,RB Tree,LLC Misses,
rev_seq,70,8,RB Tree,Branch Misses,24755461
rev_seq,70,8,WAVL Tree,L1 Misses,2528955
rev_seq,70,8,WAVL Tree,Branch Misses,28869584
rev_seq,70,9,RB Tree,L1 Misses,2689195
rev_seq,70,9,RB Tree,LLC Misses,
rev_seq,70,9,RB Tree,Branch Misses,24761455
rev_seq,70,9,WAVL Tree,L1 Misses,2532379
rev_seq,70,9,WAVL Tree,Branch Misses,28872726
rev_seq,70,10,RB Tree,L1 Misses,2821059
rev_seq,70,10,RB Tree,LLC Misses,
rev_seq,70,10,RB Tree,Branch Misses,24745153
rev_seq,70,10,WAVL Tree,L1 Misses,2544934
rev_seq,70,10,WAVL Tree,Branch Misses,28897361
rev_seq,70,11,RB Tree,L1 Misses,3661422
rev_seq,70,11,RB Tree,LLC Misses,
rev_seq,70,11,RB Tree,Branch Misses,24762838
rev_seq,70,11,WAVL Tree,L1 Misses,2534374
rev_seq,70,11,WAVL Tree,Branch Misses,28883510
rev_seq,70,12,RB Tree,L1 Misses,2675610
rev_seq,70,12,RB Tree,LLC Misses,
rev_seq,70,12,RB Tree,Branch Misses,24778303
rev_seq,70,12,WAVL Tree,L1 Misses,2549857
rev_seq,70,12,WAVL Tree,Branch Misses,28859797
rev_seq,70,13,RB Tree,L1 Misses,2668518
rev_seq,70,13,RB Tree,LLC Misses,
rev_seq,70,13,RB Tree,Branch Misses,24745038
rev_seq,70,13,WAVL Tree,L1 Misses,2612225
rev_seq,70,13,WAVL Tree,Branch Misses,28878529
rev_seq,70,14,RB Tree,L1 Misses,2657957
rev_seq,70,14,RB Tree,LLC Misses,
rev_seq,70,14,RB Tree,Branch Misses,24755532
rev_seq,70,14,WAVL Tree,L1 Misses,2545190
rev_seq,70,14,WAVL Tree,Branch Misses,28861428
rev_seq,70,15,RB Tree,L1 Misses,2681136
rev_seq,70,15,RB Tree,LLC Misses,
rev_seq,70,15,RB Tree,Branch Misses,24758272
rev_seq,70,15,WAVL Tree,L1 Misses,2549502
rev_seq,70,15,WAVL Tree,Branch Misses,28879269
rev_seq,70,16,RB Tree,L1 Misses,2741926
rev_seq,70,16,RB Tree,LLC Misses,
rev_seq,70,16,RB Tree,Branch Misses,24766050
rev_seq,70,16,WAVL Tree,L1 Misses,2579210
rev_seq,70,16,WAVL Tree,Branch Misses,28890781
rev_seq,70,17,RB Tree,L1 Misses,2670970
rev_seq,70,17,RB Tree,LLC Misses,
rev_seq,70,17,RB Tree,Branch Misses,24765970
rev_seq,70,17,WAVL Tree,L1 Misses,2535140
rev_seq,70,17,WAVL Tree,Branch Misses,28872782
rev_seq,70,18,RB Tree,L1 Misses,3711365
rev_seq,70,18,RB Tree,LLC Misses,
rev_seq,70,18,RB Tree,Branch Misses,24777441
rev_seq,70,18,WAVL Tree,L1 Misses,2581526
rev_seq,70,18,WAVL Tree,Branch Misses,28889455
rev_seq,70,19,RB Tree,L1 Misses,2685746
rev_seq,70,19,RB Tree,LLC Misses,
rev_seq,70,19,RB Tree,Branch Misses,24764644
rev_seq,70,19,WAVL Tree,L1 Misses,2555926
rev_seq,70,19,WAVL Tree,Branch Misses,28892650
rev_seq,70,20,RB Tree,L1 Misses,2684925
rev_seq,70,20,RB Tree,LLC Misses,
rev_seq,70,20,RB Tree,Branch Misses,24764656
rev_seq,70,20,WAVL Tree,L1 Misses,3550510
rev_seq,70,20,WAVL Tree,Branch Misses,28878507
rev_seq,80,1,RB Tree,L1 Misses,2678772
rev_seq,80,1,RB Tree,LLC Misses,
rev_seq,80,1,RB Tree,Branch Misses,25882084
rev_seq,80,1,WAVL Tree,L1 Misses,2518849
rev_seq,80,1,WAVL Tree,Branch Misses,30155363
rev_seq,80,2,RB Tree,L1 Misses,2655118
rev_seq,80,2,RB Tree,LLC Misses,
rev_seq,80,2,RB Tree,Branch Misses,25878759
rev_seq,80,2,WAVL Tree,L1 Misses,2522227
rev_seq,80,2,WAVL Tree,Branch Misses,30155084
rev_seq,80,3,RB Tree,L1 Misses,2679097
rev_seq,80,3,RB Tree,LLC Misses,
rev_seq,80,3,RB Tree,Branch Misses,25893080
rev_seq,80,3,WAVL Tree,L1 Misses,2516173
rev_seq,80,3,WAVL Tree,Branch Misses,30149731
rev_seq,80,4,RB Tree,L1 Misses,2643814
rev_seq,80,4,RB Tree,LLC Misses,
rev_seq,80,4,RB Tree,Branch Misses,25876784
rev_seq,80,4,WAVL Tree,L1 Misses,2547504
rev_seq,80,4,WAVL Tree,Branch Misses,30152013
rev_seq,80,5,RB Tree,L1 Misses,2716325
rev_seq,80,5,RB Tree,LLC Misses,
rev_seq,80,5,RB Tree,Branch Misses,25874327
rev_seq,80,5,WAVL Tree,L1 Misses,2513996
rev_seq,80,5,WAVL Tree,Branch Misses,30156989
rev_seq,80,6,RB Tree,L1 Misses,2638973
rev_seq,80,6,RB Tree,LLC Misses,
rev_seq,80,6,RB Tree,Branch Misses,25875864
rev_seq,80,6,WAVL Tree,L1 Misses,2520402
rev_seq,80,6,WAVL Tree,Branch Misses,30167706
rev_seq,80,7,RB Tree,L1 Misses,2761155
rev_seq,80,7,RB Tree,LLC Misses,
rev_seq,80,7,RB Tree,Branch Misses,25909271
rev_seq,80,7,WAVL Tree,L1 Misses,2524073
rev_seq,80,7,WAVL Tree,Branch Misses,30156162
rev_seq,80,8,RB Tree,L1 Misses,2651963
rev_seq,80,8,RB Tree,LLC Misses,
rev_seq,80,8,RB Tree,Branch Misses,25864975
rev_seq,80,8,WAVL Tree,L1 Misses,2537629
rev_seq,80,8,WAVL Tree,Branch Misses,30174984
rev_seq,80,9,RB Tree,L1 Misses,2753235
rev_seq,80,9,RB Tree,LLC Misses,
rev_seq,80,9,RB Tree,Branch Misses,25900747
rev_seq,80,9,WAVL Tree,L1 Misses,2534951
rev_seq,80,9,WAVL Tree,Branch Misses,30164031
rev_seq,80,10,RB Tree,L1 Misses,2752957
rev_seq,80,10,RB Tree,LLC Misses,
rev_seq,80,10,RB Tree,Branch Misses,25900146
rev_seq,80,10,WAVL Tree,L1 Misses,2531735
rev_seq,80,10,WAVL Tree,Branch Misses,30149324
rev_seq,80,11,RB Tree,L1 Misses,2681743
rev_seq,80,11,RB Tree,LLC Misses,
rev_seq,80,11,RB Tree,Branch Misses,25876151
rev_seq,80,11,WAVL Tree,L1 Misses,2548467
rev_seq,80,11,WAVL Tree,Branch Misses,30176014
rev_seq,80,12,RB Tree,L1 Misses,2703859
rev_seq,80,12,RB Tree,LLC Misses,
rev_seq,80,12,RB Tree,Branch Misses,25892900
rev_seq,80,12,WAVL Tree,L1 Misses,2527140
rev_seq,80,12,WAVL Tree,Branch Misses,30160385
rev_seq,80,13,RB Tree,L1 Misses,2643579
rev_seq,80,13,RB Tree,LLC Misses,
rev_seq,80,13,RB Tree,Branch Misses,25870148
rev_seq,80,13,WAVL Tree,L1 Misses,2513836
rev_seq,80,13,WAVL Tree,Branch Misses,30170156
rev_seq,80,14,RB Tree,L1 Misses,2642344
rev_seq,80,14,RB Tree,LLC Misses,
rev_seq,80,14,RB Tree,Branch Misses,25886598
rev_seq,80,14,WAVL Tree,L1 Misses,2518523
rev_seq,80,14,WAVL Tree,Branch Misses,30156540
rev_seq,80,15,RB Tree,L1 Misses,2717970
rev_seq,80,15,RB Tree,LLC Misses,
rev_seq,80,15,RB Tree,Branch Misses,25936978
